Theta,Power
theta,W
-,Q-palte_1.6V
351.552,0.0013
352.1377,0.0012
353.552,0.001
354.7736,0.0008
357.0324,0.0006
358.7103,0.0005
0.7337000000000007,0.0004
2.3095,0.0005
3.9686000000000003,0.0006
6.437000000000001,0.0008
8.065999999999999,0.0011
10.451,0.0015
11.959,0.0019
14.258,0.0024
15.9375,0.003
17.5394,0.0034
19.94,0.0041
21.6964,0.0049
23.308000000000003,0.0057
25.8113,0.0066
27.459500000000002,0.0076
29.8704,0.0086
31.561000000000003,0.0097
33.1944,0.0108
35.569,0.0119
37.181,0.0131
38.809,0.0143
41.205299999999994,0.0155
43.028000000000006,0.0168
45.536,0.018
47.169,0.0193
49.6636,0.0205
51.1733,0.0217
52.789699999999996,0.0229
55.2975,0.0241
57.0437,0.0253
59.44,0.0264
61.0564,0.0275
62.69,0.0285
65.13839999999999,0.0295
66.77499999999999,0.0305
69.3975,0.0314
71.0244,0.0322
72.7695,0.033
75.28399999999999,0.0336
76.901,0.0342
78.657,0.0347
81.14999999999999,0.035
82.777,0.0354
84.411,0.0357
86.801,0.0359
89.294,0.036
91.039,0.0361
92.765,0.036
95.27369999999999,0.0358
96.9016,0.0356
98.529,0.0352
101.04769999999999,0.035
102.675,0.0345
105.035,0.034
106.5716,0.0334
108.163,0.0327
110.5547,0.032
113.063,0.0312
114.567,0.0303
116.3125,0.0293
118.70299999999999,0.0283
120.353,0.0273
122.81400000000001,0.0262
124.46300000000001,0.0251
126.944,0.0239
128.58360000000002,0.0228
130.2323,0.0216
132.735,0.0203
134.363,0.0191
136.09900000000002,0.0179
138.459,0.0166
140.85930000000002,0.0154
142.467,0.0142
144.1964,0.013
146.6124,0.0118
148.241,0.0107
150.7127,0.0095
152.4385,0.0085
154.133,0.0075
156.519,0.0065
158.2683,0.0056
159.881,0.0047
162.27100000000002,0.004
163.869,0.0033
165.52200000000002,0.0026
168.1336,0.0021
169.7673,0.0016
172.413,0.0012
173.924,0.0009
175.6845,0.0006
178.30530000000002,0.0005
179.9327,0.0004
181.61200000000002,0.0005
184.223,0.0006
185.80470000000003,0.0008
187.56070000000003,0.0011
190.0393,0.0014
191.7485,0.0019
193.4436,0.0024
195.87400000000002,0.003
197.6147,0.0037
199.99,0.0045
201.7347,0.0053
203.48600000000002,0.0057
205.8865,0.0066
207.51000000000002,0.0076
209.88500000000002,0.0086
211.477,0.0097
213.955,0.0108
215.63940000000002,0.0119
217.3074,0.0131
219.842,0.0143
221.531,0.0155
223.917,0.0168
225.524,0.018
227.14700000000002,0.0193
229.538,0.0205
231.23600000000002,0.0217
233.7657,0.0229
235.59830000000002,0.0241
237.31740000000002,0.0252
239.121,0.0263
241.65900000000002,0.0275
243.23100000000002,0.0285
244.803,0.0295
247.29160000000002,0.0304
249.03050000000002,0.0313
251.4117,0.032
253.05,0.0327
254.90700000000004,0.0334
257.391,0.034
259.0246,0.0345
261.57800000000003,0.0349
263.273,0.0353
264.803,0.0356
267.297,0.0357
268.9295,0.0358
271.4373,0.0358
273.055,0.0358
275.3234,0.0357
276.8383,0.0354
279.3414,0.0351
280.938,0.0347
282.5873,0.0345
285.0695,0.034
286.677,0.0331
289.2015,0.0324
290.82300000000004,0.0316
293.208,0.0307
294.8265,0.0298
296.577,0.0289
298.987,0.0279
300.611,0.0268
303.0885,0.0257
304.69,0.0246
306.314,0.024
308.766,0.0228
310.27160000000003,0.0215
312.779,0.0203
314.526,0.0191
316.2816,0.0178
318.774,0.0166
320.427,0.0153
322.168,0.0141
324.646,0.013
326.4173,0.0118
328.151,0.0107
330.415,0.0096
332.05170000000004,0.0085
334.6684,0.0075
336.307,0.0065
337.945,0.0056
339.5896,0.0048
342.193,0.004
344.5697,0.0033
346.1236,0.0027
348.06600000000003,0.0022
349.029,0.0018
349.749,0.0016
350.4156,0.0014
351.0016,0.0014
