Theta,Power
356.606,0.000703
357.2054,0.000699
358.63,0.000691
359.951,0.00068
2.0933,0.000667
3.835,0.000651
6.332000000000001,0.000636
8.0616,0.000623
9.6343,0.000612
12.184000000000001,0.000602
13.770499999999998,0.000594
15.4437,0.000588
17.9473,0.000584
19.6883,0.000583
22.196,0.000583
23.8245,0.000585
25.443,0.00059
27.1824,0.000596
29.707299999999996,0.000604
31.436300000000003,0.000615
33.9284,0.000627
35.7105,0.000641
37.4254,0.000657
39.1763,0.000675
41.689,0.000693
43.313,0.000713
45.7895,0.000735
47.5195,0.000758
49.185,0.000782
51.5755,0.000808
53.31,0.000835
55.148,0.000861
56.873,0.000889
59.432,0.000917
61.163,0.000945
63.66630000000001,0.000974
65.3244,0.001003
67.172,0.001032
69.6596,0.001061
71.2995,0.001075
72.9326,0.001103
75.42,0.001131
77.0526,0.001158
78.7837,0.001183
81.2706,0.001208
82.9094,0.001232
85.417,0.001255
87.046,0.001277
88.6636,0.001298
91.033,0.001317
93.4177,0.001334
95.042,0.00135
96.7094,0.001363
99.187,0.001376
100.897,0.001386
102.5464,0.001395
105.1573,0.001402
106.8066,0.001407
108.52,0.001411
110.8996,0.001412
112.5947,0.001412
115.0154,0.001409
116.6433,0.001405
119.143,0.001398
120.801,0.00139
122.527,0.00138
124.91730000000001,0.001367
126.642,0.001354
128.2804,0.001338
130.773,0.001321
132.386,0.001301
134.8884,0.00128
136.5257,0.001258
138.1395,0.001235
140.699,0.001211
142.4497,0.001185
144.1396,0.001159
146.647,0.001132
148.25,0.001103
150.6393,0.001075
152.2677,0.001046
154.0086,0.001017
156.5424,0.000988
158.2214,0.000959
160.627,0.00093
162.2404,0.000901
164.6044,0.000873
166.397,0.000845
168.1535,0.000832
169.867,0.000806
172.354,0.000781
174.015,0.000756
175.842,0.000734
178.279,0.000712
179.9937,0.000691
182.475,0.000673
184.1137,0.000655
185.8646,0.000639
188.352,0.000625
189.991,0.000614
191.6245,0.000604
194.127,0.000596
195.9956,0.00059
197.608,0.000586
200.1,0.000584
201.8566,0.000584
203.387,0.000586
205.865,0.00059
207.508,0.000596
209.996,0.000605
211.6095,0.000615
213.8714,0.000627
215.5863,0.000641
217.9867,0.000657
219.6105,0.000675
221.2785,0.000694
223.736,0.000714
225.472,0.000736
227.8573,0.000759
229.4904,0.000783
231.225,0.000808
233.6,0.000834
235.2337,0.000862
237.598,0.000889
239.263,0.000918
240.9733,0.000946
243.4753,0.000974
245.0923,0.001003
247.6073,0.001031
249.3415,0.001059
250.9637,0.001087
253.3444,0.001115
254.973,0.001142
257.338,0.001168
258.9813,0.001194
261.485,0.001218
263.209,0.001241
265.5946,0.001263
267.2115,0.001285
268.841,0.001304
271.3493,0.001322
272.9574,0.001331
274.717,0.001345
277.2056,0.001358
278.834,0.001372
280.583,0.001384
282.964,0.001392
284.5976,0.001398
287.07,0.001403
288.7036,0.001406
290.3815,0.001407
292.844,0.001405
294.4723,0.001402
297.0723,0.001398
298.7205,0.001391
300.4656,0.001382
302.832,0.001371
304.4654,0.001359
306.978,0.001345
308.699,0.001328
311.073,0.001311
312.712,0.001293
315.184,0.001273
316.8114,0.001251
318.445,0.001228
320.9377,0.001204
322.5666,0.001178
324.983,0.001151
326.604,0.001124
328.263,0.001096
330.689,0.001068
332.461,0.001039
334.821,0.001011
336.5515,0.000983
338.282,0.000954
340.719,0.000924
342.3365,0.000896
344.0613,0.000869
346.5487,0.000842
348.0537,0.000816
350.6583,0.000791
352.204,0.000766
353.423,0.000746
354.8513,0.00073
355.437,0.000718
355.855,0.000713
356.0026,0.000705
