Theta,Power
356.6345,0.001852
357.3414,0.001857
358.759,0.001863
0.09450000000000003,0.001871
1.6166999999999998,0.00188
4.130699999999999,0.00189
5.7643,0.001896
8.2424,0.001899
9.865,0.001899
12.471,0.001895
13.9955,0.001888
16.3923,0.001878
18.0093,0.001864
19.632,0.001845
22.09,0.001822
24.5965,0.001797
26.266,0.001768
27.9966,0.001737
30.381999999999998,0.001703
32.112,0.001666
33.8586,0.001627
36.239,0.001586
37.9735,0.001542
39.606,0.001496
42.099,0.001448
43.8136,0.001399
46.2146,0.00135
47.848,0.001299
49.516,0.001248
51.8984,0.001196
53.658,0.001144
55.2814,0.001092
57.7745,0.001041
59.479,0.00099
61.975300000000004,0.00094
63.584,0.000891
65.964,0.000843
67.505,0.000797
69.226,0.000752
71.7594,0.00071
73.388,0.00067
75.0866,0.000632
77.4673,0.000597
79.101,0.000565
81.5785,0.000535
83.2017,0.000509
85.7094,0.000485
87.4504,0.000465
89.093,0.000448
91.576,0.00044
93.091,0.000429
94.832,0.00042
97.3194,0.000415
99.7365,0.000414
101.324,0.000417
103.59,0.000423
105.3214,0.000432
106.881,0.000445
109.3243,0.000462
110.884,0.000482
113.48,0.000505
115.186,0.000531
116.935,0.00056
119.4553,0.000592
121.1645,0.000627
122.904,0.000665
125.332,0.000705
126.96000000000001,0.000748
128.5763,0.000792
131.0695,0.000837
132.8115,0.000885
134.4435,0.000933
136.9414,0.000983
138.5537,0.001035
141.058,0.001087
142.6904,0.001139
144.425,0.001192
146.8,0.001245
148.45,0.001297
150.0657,0.001348
152.5605,0.001397
154.188,0.001446
156.701,0.001493
158.416,0.001539
160.183,0.001584
162.8087,0.001627
164.421,0.001667
166.9246,0.001704
168.664,0.001738
170.3075,0.00177
172.791,0.001797
174.4036,0.001823
176.917,0.001846
178.539,0.001867
181.0585,0.001884
182.666,0.001896
184.289,0.001904
186.653,0.001908
189.0433,0.001908
190.662,0.001905
193.0524,0.001899
194.665,0.001889
196.299,0.001876
198.6685,0.00186
200.4084,0.001841
202.165,0.001818
203.92,0.001792
206.409,0.001761
208.027,0.001745
210.544,0.00171
212.1466,0.001672
214.4095,0.001632
216.0374,0.00159
218.5295,0.001545
220.05,0.001498
221.652,0.00145
224.197,0.001401
225.907,0.00135
228.389,0.001299
230.012,0.001247
231.661,0.001195
234.144,0.001142
235.7723,0.00109
237.511,0.001038
240.031,0.000987
241.6625,0.000938
244.146,0.000889
245.773,0.000841
248.2726,0.000795
249.8854,0.000751
251.537,0.000708
253.9044,0.000668
255.7724,0.00063
257.384,0.000595
259.6565,0.000563
261.3776,0.000534
263.117,0.000507
265.642,0.000483
267.3767,0.000463
269.8907,0.000446
271.62,0.000432
273.382,0.000422
275.7673,0.000416
277.3983,0.000413
279.0116,0.000413
281.3824,0.000417
283.769,0.000425
285.5035,0.000436
287.029,0.000451
289.507,0.000469
291.135,0.000479
293.658,0.000502
295.2855,0.000528
296.9957,0.000557
299.49,0.000588
301.113,0.000623
303.5027,0.00066
305.13,0.0007
306.8606,0.000742
309.3433,0.000786
310.977,0.000831
312.7216,0.000879
315.117,0.000927
316.838,0.000977
319.1254,0.001028
320.852,0.001079
323.3694,0.001132
324.982,0.001184
327.496,0.001235
329.0007,0.001287
331.4834,0.001338
333.0957,0.001387
334.7043,0.001435
337.196,0.001483
338.86,0.001528
341.3483,0.001572
343.114,0.001615
344.86,0.001655
346.591,0.001693
348.3355,0.001727
350.827,0.001759
352.3743,0.001787
354.0975,0.001809
354.9305,0.001826
355.526,0.001838
355.8874,0.001846
356.0026,0.00185
