Theta,Power
356.5027,0.0001114
357.5237,0.0001101
358.5515,0.0001077
359.8403,0.0001041
1.3650000000000002,9.93e-05
3.7983000000000002,9.35e-05
5.4565,8.74e-05
7.0786,8.12e-05
9.603,7.52e-05
11.217,6.94e-05
13.8216,6.37e-05
15.442699999999999,5.82e-05
17.1857,5.29e-05
19.792,4.79e-05
21.521,4.33e-05
23.2207,3.89e-05
24.9346,3.69e-05
27.4236,3.31e-05
29.049999999999997,2.96e-05
31.466500000000003,2.65e-05
33.0585,2.38e-05
35.5673,2.15e-05
37.1957,1.96e-05
38.8377,1.82e-05
41.3006,1.72e-05
42.816,1.66e-05
45.2524,1.65e-05
46.804,1.68e-05
48.4884,1.76e-05
51.0525,1.88e-05
52.7866,2.04e-05
55.286,2.25e-05
56.925,2.49e-05
58.5674,2.78e-05
61.168000000000006,3.1e-05
62.688500000000005,3.46e-05
64.338,3.85e-05
66.916,4.28e-05
68.5495,4.74e-05
71.0426,5.23e-05
72.65,5.75e-05
74.2474,6.28e-05
76.7963,6.84e-05
78.4195,7.41e-05
81.036,8e-05
82.6474,8.6e-05
84.285,9.22e-05
86.7893,9.85e-05
88.4115,0.0001048
90.8896,0.0001113
92.538,0.0001174
94.278,0.0001235
96.791,0.0001296
98.404,0.0001356
100.196,0.0001414
102.649,0.0001473
104.424,0.000153
106.217,0.0001583
108.669,0.0001633
110.3125,0.0001676
112.0154,0.0001722
114.4846,0.0001765
116.1724,0.0001803
118.6307,0.0001839
120.3503,0.0001871
121.9824,0.0001885
124.471,0.000191
126.1764,0.0001932
127.80950000000001,0.0001951
130.2766,0.0001964
131.9905,0.0001973
133.695,0.0001979
136.2694,0.000198
138.0166,0.0001976
140.474,0.0001968
142.1163,0.0001956
143.771,0.0001939
146.133,0.0001917
147.8387,0.0001891
150.2553,0.0001863
151.91,0.0001831
153.5737,0.0001794
156.072,0.0001753
157.695,0.000171
160.1056,0.0001664
161.8,0.0001615
164.2475,0.0001559
165.8635,0.00015
167.508,0.0001444
169.2266,0.0001384
171.8995,0.0001324
173.543,0.0001262
176.026,0.0001199
177.751,0.0001134
179.3634,0.0001068
181.8466,0.0001004
183.592,9.4e-05
185.3223,8.78e-05
187.7847,8.16e-05
189.5043,7.55e-05
191.137,6.97e-05
193.594,6.4e-05
195.3705,5.84e-05
197.1063,5.31e-05
199.7177,4.81e-05
201.3763,4.34e-05
203.0865,3.9e-05
205.629,3.5e-05
207.3504,3.13e-05
208.9715,2.8e-05
211.429,2.51e-05
213.1134,2.26e-05
214.8335,2.05e-05
217.307,1.88e-05
219.002,1.76e-05
221.4947,1.68e-05
223.2283,1.66e-05
224.9844,1.64e-05
226.731,1.68e-05
229.225,1.75e-05
230.9183,1.87e-05
232.6087,2.04e-05
235.172,2.24e-05
236.887,2.48e-05
239.3595,2.77e-05
241.0645,3.09e-05
242.8304,3.44e-05
245.318,3.84e-05
247.145,4.26e-05
248.8503,4.71e-05
250.6017,5.19e-05
253.07870000000003,5.7e-05
254.70100000000002,6.23e-05
257.2,6.78e-05
258.8475,7.34e-05
260.599,7.93e-05
263.1024,8.52e-05
264.8126,9.12e-05
266.4593,9.73e-05
268.974,0.0001036
270.6877,0.0001099
272.48,0.0001161
274.9526,0.0001223
276.5695,0.0001284
278.1875,0.0001344
280.738,0.0001402
282.3753,0.0001459
284.945,0.0001514
286.6094,0.0001567
288.238,0.0001618
290.7034,0.0001666
292.46,0.0001711
294.0827,0.0001753
296.5295,0.0001791
298.1777,0.0001827
299.714,0.0001843
302.1967,0.0001887
303.9215,0.0001912
306.4923,0.0001932
308.186,0.0001948
309.865,0.000196
312.3845,0.0001967
314.0265,0.000197
316.565,0.0001969
318.189,0.0001966
319.9703,0.0001957
321.623,0.0001945
324.183,0.0001919
325.8365,0.0001908
328.319,0.0001883
329.9316,0.0001853
331.642,0.000182
334.13,0.0001784
335.8467,0.0001745
338.4196,0.0001702
340.032,0.0001656
341.741,0.0001606
344.1274,0.0001554
345.6835,0.0001499
347.5156,0.0001442
349.9947,0.0001383
351.601,0.0001323
353.538,0.0001265
354.4955,0.0001215
355.5327,0.0001175
355.8906,0.0001146
356.0026,0.0001128
