Theta,Power
356.732,8.17e-05
357.5013,8.39e-05
358.448,8.75e-05
359.6356,9.28e-05
1.9505999999999997,9.97e-05
3.6449999999999996,0.0001038
6.1326,0.0001126
7.833,0.0001217
9.5364,0.000131
11.236,0.0001404
13.591000000000001,0.0001501
15.1937,0.0001597
17.6546,0.0001694
19.3054,0.0001789
20.9276,0.0001883
23.461,0.0001975
25.1606,0.0002064
26.7985,0.0002151
29.387500000000003,0.0002236
31.134700000000002,0.0002317
32.656,0.0002394
35.2203,0.000247
37.037,0.0002537
38.67,0.0002601
40.3796,0.0002658
42.939,0.0002711
44.6747,0.0002758
47.162,0.000278
48.872,0.0002834
50.622,0.0002848
53.1773,0.0002874
54.7964,0.0002893
56.453,0.0002905
59.0456,0.0002912
60.743300000000005,0.000291
62.44199999999999,0.0002901
64.91,0.0002885
66.534,0.0002865
69.083,0.0002838
70.7353,0.0002803
72.4716,0.0002765
75.046,0.0002721
76.665,0.0002672
78.286,0.0002617
80.7736,0.0002556
82.505,0.0002491
84.163,0.0002421
86.5195,0.0002348
88.156,0.0002269
90.7463,0.0002188
92.374,0.0002104
94.14,0.0002016
96.6495,0.0001929
98.2816,0.0001839
99.981,0.000175
102.361,0.0001658
103.9696,0.0001565
106.4565,0.0001472
108.1574,0.0001378
110.5485,0.0001285
112.196,0.0001194
114.663,0.0001105
116.312,0.0001017
117.816,9.33e-05
120.387,8.51e-05
122.111,7.73e-05
124.4255,6.99e-05
126.12,6.28e-05
127.84,5.62e-05
130.394,4.99e-05
132.027,4.43e-05
133.865,3.91e-05
135.5693,3.45e-05
138.149,3.05e-05
139.865,2.7e-05
141.517,2.42e-05
143.8677,2.2e-05
145.4914,2.05e-05
148.1117,1.96e-05
149.7344,1.94e-05
152.2573,1.98e-05
153.9013,2.09e-05
155.617,2.27e-05
158.109,2.52e-05
159.886,2.83e-05
161.5444,3.2e-05
164.175,3.63e-05
165.8853,3.87e-05
167.514,4.39e-05
169.139,4.96e-05
171.6187,5.59e-05
173.369,6.26e-05
175.8523,6.98e-05
177.505,7.74e-05
179.236,8.56e-05
181.725,9.41e-05
183.357,0.0001028
185.843,0.0001117
187.5383,0.0001208
189.3355,0.0001301
190.9483,0.0001395
193.4353,0.000149
195.059,0.0001587
197.46,0.0001684
199.154,0.000178
201.4993,0.0001874
203.239,0.0001966
204.8364,0.0002056
207.3556,0.0002143
208.9725,0.0002228
211.3594,0.000231
213.083,0.0002388
214.711,0.0002462
217.097,0.0002532
218.8176,0.0002597
221.309,0.0002657
222.83,0.0002706
225.211,0.0002752
226.839,0.0002791
229.2206,0.0002827
230.954,0.0002856
232.5717,0.0002878
234.942,0.0002893
236.6303,0.0002899
239.099,0.0002905
240.721,0.0002901
243.2185,0.0002892
244.8365,0.0002876
246.5723,0.0002856
249.05,0.0002829
250.694,0.0002808
252.4187,0.0002763
254.988,0.0002715
256.723,0.0002665
258.4224,0.000261
260.92,0.0002549
262.636,0.0002487
264.336,0.0002416
266.915,0.0002342
268.503,0.0002264
270.8825,0.0002183
272.4547,0.0002101
274.1284,0.0002018
276.606,0.000193
278.307,0.0001842
280.8755,0.0001751
282.6207,0.0001658
284.3366,0.0001565
286.072,0.0001472
288.5707,0.0001377
290.2273,0.0001285
291.8557,0.0001195
294.5494,0.0001107
296.192,0.000102
297.871,9.36e-05
300.385,8.54e-05
302.094,7.76e-05
304.567,7.01e-05
306.293,6.3e-05
308.048,5.63e-05
309.7533,5.02e-05
312.246,4.45e-05
313.878,3.94e-05
316.356,3.48e-05
317.9986,3.07e-05
320.466,2.72e-05
322.171,2.43e-05
323.7997,2.21e-05
325.4583,2.06e-05
327.9354,1.97e-05
329.677,1.94e-05
332.225,1.99e-05
333.859,2.1e-05
336.3515,2.27e-05
338.0044,2.51e-05
339.6235,2.82e-05
342.0646,3.2e-05
343.774,3.63e-05
345.458,4.12e-05
348.033,4.66e-05
349.661,5.26e-05
351.32,5.58e-05
353.399,6.23e-05
354.3825,6.83e-05
355.195,7.32e-05
355.856,7.7e-05
356.002,7.94e-05
