Theta,Power
theta,W
-,PinHole
351.78,3.02e-05
352.613,3.14e-05
353.7406,3.34e-05
355.1945,3.62e-05
356.90840000000003,4e-05
359.637,4.46e-05
1.0310000000000006,4.95e-05
2.8480000000000008,5.47e-05
4.686,6.01e-05
7.444300000000002,6.55e-05
9.261300000000002,7.12e-05
11.095500000000001,7.71e-05
13.859000000000002,8.3e-05
15.661000000000001,8.9e-05
17.494,9.51e-05
19.3153,0.0001041
22.049,0.0001099
23.888,0.0001157
25.724300000000003,0.0001214
27.561600000000002,0.000127
29.3796,0.0001324
32.150999999999996,0.0001377
33.971000000000004,0.0001427
35.784000000000006,0.0001474
38.558400000000006,0.0001518
40.374399999999994,0.000156
42.2273,0.00016
44.051,0.0001637
45.888400000000004,0.0001669
48.612399999999994,0.0001698
50.45,0.0001724
52.266999999999996,0.0001745
55.03,0.0001768
56.8587,0.0001779
58.702,0.0001785
60.5094,0.0001788
63.24849999999999,0.0001786
65.0754,0.0001779
66.91369999999999,0.0001769
68.75569999999999,0.0001754
70.594,0.0001736
73.368,0.0001714
75.2054,0.0001688
77.023,0.0001658
79.767,0.0001624
81.5894,0.0001587
83.4434,0.0001546
85.261,0.0001503
88.009,0.0001456
89.831,0.0001382
91.669,0.0001331
93.4765,0.0001277
95.3133,0.0001222
98.0487,0.0001166
99.8537,0.0001108
101.6926,0.0001048
103.50999999999999,9.89e-05
106.279,9.29e-05
108.0823,8.69e-05
109.9134,8.1e-05
112.6676,7.51e-05
114.5,6.93e-05
116.3334,6.37e-05
118.17099999999999,5.82e-05
120.93059999999998,5.28e-05
122.7674,4.52e-05
124.5854,4.04e-05
126.40659999999998,3.59e-05
128.21370000000002,3.16e-05
130.99960000000002,2.77e-05
132.80100000000002,2.4e-05
134.63830000000002,2.07e-05
137.357,1.76e-05
139.22560000000001,1.5e-05
141.04840000000002,1.27e-05
142.88000000000002,1.09e-05
144.72400000000002,9.4e-06
147.4933,8.3e-06
149.32000000000002,7.6e-06
151.13400000000001,7.4e-06
152.961,7.5e-06
155.69850000000002,8.1e-06
157.51700000000002,9.1e-06
159.3544,1.13e-05
162.0976,1.32e-05
163.95530000000002,1.56e-05
165.81900000000002,1.83e-05
167.63770000000002,2.13e-05
170.411,2.47e-05
172.23860000000002,2.85e-05
174.068,3.27e-05
175.90540000000001,3.71e-05
178.64700000000002,4.17e-05
180.4906,4.66e-05
182.30870000000002,5.17e-05
184.1356,5.7e-05
186.86,6.25e-05
188.6593,6.81e-05
190.4993,7.39e-05
192.32150000000001,8.28e-05
195.07500000000002,8.88e-05
196.91400000000002,9.49e-05
198.7357,0.0001008
200.578,0.0001067
202.39600000000002,0.0001126
205.12900000000002,0.0001185
206.972,0.0001242
208.82500000000002,0.0001298
211.58,0.0001352
213.40200000000002,0.0001406
215.22400000000002,0.0001457
217.062,0.0001503
218.88060000000002,0.0001547
221.6134,0.0001588
223.435,0.0001643
225.268,0.0001675
227.11700000000002,0.0001705
229.8707,0.000173
231.7127,0.0001751
233.52550000000002,0.0001767
236.269,0.000178
238.121,0.0001788
239.9507,0.0001792
241.794,0.0001792
243.61960000000002,0.0001788
246.3784,0.000178
248.21300000000002,0.0001767
250.04500000000002,0.000175
252.8145,0.000173
254.678,0.0001706
256.5095,0.0001662
259.2694,0.0001629
261.0864,0.0001592
262.93940000000003,0.0001551
264.7876,0.0001508
266.61760000000004,0.0001461
269.3895,0.0001412
271.22200000000004,0.0001361
273.0595,0.0001308
275.80400000000003,0.0001253
277.6317,0.0001196
279.474,0.0001138
281.317,0.000105
283.1754,9.9e-05
285.91900000000004,9.29e-05
287.747,8.7e-05
289.584,8.11e-05
292.338,7.52e-05
294.161,6.95e-05
295.9835,6.38e-05
297.827,5.83e-05
300.59000000000003,5.3e-05
302.40770000000003,4.78e-05
304.241,4.28e-05
306.074,3.81e-05
307.911,3.37e-05
310.675,2.96e-05
312.51300000000003,2.4e-05
314.34700000000004,2.06e-05
317.084,1.76e-05
318.913,1.49e-05
320.757,1.27e-05
322.58750000000003,1.08e-05
325.33,9.3e-06
327.1487,8.2e-06
328.9965,7.6e-06
330.813,7.3e-06
332.66200000000003,7.4e-06
335.4117,8e-06
337.244,8.9e-06
339.0806,1.03e-05
341.805,1.21e-05
343.653,1.42e-05
345.4787,1.81e-05
347.0743,2.1e-05
348.37870000000004,2.37e-05
349.761,2.6e-05
350.2984,2.78e-05
350.5385,2.89e-05
