Theta,Power
356.608,9.48e-05
357.3065,9.66e-05
358.7114,9.96e-05
359.9596,0.0001041
2.314,0.0001098
3.9566999999999997,0.0001165
5.692399999999999,0.0001233
8.18,0.0001302
9.817,0.0001373
11.544,0.0001409
13.9237,0.000148
15.5365,0.0001551
17.9583,0.000162
19.566,0.0001683
22.0585,0.0001743
23.6953,0.0001802
26.1785,0.0001859
27.8065,0.0001915
29.5276,0.0001963
31.938499999999998,0.0002007
33.545,0.000205
35.26,0.0002088
37.8146,0.000212
39.4477,0.0002147
41.951,0.0002169
43.5584,0.0002185
45.1904,0.0002198
46.937,0.0002206
49.4355,0.0002211
51.7995,0.000221
53.4336,0.0002206
55.1735,0.00022
57.6875,0.0002188
59.295,0.000217
61.68000000000001,0.0002146
63.3027,0.0002117
64.9306,0.0002082
67.4237,0.0002044
69.0563,0.0002002
70.781,0.0001957
73.187,0.0001908
74.8,0.0001853
77.4214,0.0001798
79.043,0.0001738
80.78,0.0001678
83.261,0.0001612
84.7874,0.0001546
87.183,0.0001479
88.9085,0.0001411
91.2995,0.0001343
92.9165,0.0001275
94.549,0.0001205
97.053,0.0001136
98.6603,0.0001066
101.148,9.97e-05
102.79,9.29e-05
105.2907,8.62e-05
106.9025,7.96e-05
108.6434,7.33e-05
111.029,6.72e-05
112.8306,6.13e-05
114.4523,5.58e-05
117.018,5.06e-05
118.635,4.56e-05
121.0207,4.33e-05
122.664,3.89e-05
124.39840000000001,3.48e-05
127.0104,3.12e-05
128.653,2.8e-05
130.3995,2.53e-05
132.9417,2.3e-05
134.719,2.12e-05
136.296,1.98e-05
138.8923,1.89e-05
140.5087,1.86e-05
142.168,1.88e-05
144.759,1.94e-05
146.396,2.05e-05
148.07,2.22e-05
150.5476,2.42e-05
152.2073,2.68e-05
154.7557,2.98e-05
156.374,3.34e-05
158.129,3.73e-05
160.654,4.17e-05
162.3586,4.66e-05
164.784,5.18e-05
166.469,5.73e-05
168.122,6.31e-05
169.878,6.91e-05
172.197,7.53e-05
174.624,8.18e-05
176.277,8.85e-05
178.001,9.54e-05
179.6447,0.0001025
182.291,0.0001096
183.986,0.0001168
185.7213,0.000124
188.384,0.0001311
190.0154,0.0001382
191.8787,0.0001453
193.631,0.0001522
196.088,0.0001589
197.603,0.0001656
200.003,0.000172
201.622,0.0001782
204.154,0.000184
205.864,0.0001895
208.2354,0.0001947
209.8784,0.0001995
211.6345,0.0002039
214.1584,0.0002079
215.882,0.0002116
217.5976,0.0002148
220.23,0.0002174
221.754,0.0002187
223.393,0.0002208
225.8606,0.0002221
227.5963,0.0002229
229.2393,0.0002233
231.7263,0.0002231
233.4724,0.0002225
235.208,0.0002215
237.5935,0.0002201
239.851,0.0002181
241.586,0.0002156
243.0956,0.0002125
245.599,0.000209
247.253,0.0002051
248.978,0.0002009
251.4664,0.0001961
253.079,0.0001911
255.613,0.0001858
257.225,0.0001803
259.7435,0.0001744
261.464,0.0001683
262.969,0.0001619
265.4773,0.0001553
267.1047,0.0001487
268.8457,0.0001417
271.446,0.0001348
273.0835,0.0001278
274.738,0.0001207
277.333,0.0001137
279.022,0.0001068
281.4647,9.98e-05
283.091,9.3e-05
284.704,8.63e-05
287.075,7.98e-05
288.831,7.35e-05
290.4893,6.74e-05
292.9413,6.15e-05
295.352,5.6e-05
297.072,5.07e-05
298.742,4.58e-05
300.456,4.11e-05
303.0156,3.69e-05
304.6883,3.3e-05
307.086,2.96e-05
308.7135,2.66e-05
311.083,2.41e-05
312.6903,2.2e-05
314.3135,2.05e-05
316.812,1.98e-05
318.455,1.9e-05
321.0554,1.86e-05
322.6776,1.88e-05
324.455,1.94e-05
326.8247,2.05e-05
328.576,2.21e-05
330.326,2.42e-05
332.937,2.68e-05
334.585,2.98e-05
337.0725,3.33e-05
338.69,3.72e-05
340.4007,4.15e-05
342.822,4.62e-05
344.669,5.13e-05
346.2924,5.66e-05
348.6934,6.22e-05
350.436,6.81e-05
351.9383,7.41e-05
353.7766,8e-05
354.737,8.5e-05
355.6145,8.89e-05
355.926,9.17e-05
356.0026,9.32e-05
