Theta,Power
theta,W
-,Q-plate_4V
0.577,0.0073
1.262,0.0072
2.653,0.0072
3.953,0.0072
5.533,0.0072
8.112,0.0072
9.786,0.0073
11.501,0.0074
13.9844,0.0076
15.6415,0.0078
17.184,0.008
19.655,0.0083
21.381,0.0086
23.117,0.009
25.584,0.0094
27.34,0.0099
29.055,0.0103
31.604,0.0108
33.295,0.0114
34.9914,0.0119
37.4705,0.0125
39.108,0.0131
40.8076,0.0137
43.296,0.0144
44.919,0.015
47.3906,0.0157
49.0404,0.0163
50.755,0.0169
53.166,0.0176
54.8805,0.0183
57.414,0.0189
59.119,0.0195
60.7697,0.0202
63.2707,0.0208
64.8986,0.0213
67.3094,0.0219
68.9066,0.0224
70.6116,0.0229
73.084,0.0234
74.7827,0.0239
76.4174,0.0243
78.885,0.0247
80.696,0.025
83.185,0.0253
84.9033,0.0256
86.522,0.0257
89.01,0.0259
90.668,0.026
92.342,0.0261
94.9177,0.0262
96.4274,0.0262
98.8747,0.0261
100.5026,0.026
102.191,0.0259
104.761,0.0257
106.3985,0.0255
108.1035,0.0252
110.6493,0.0249
112.251,0.0245
114.728,0.0241
116.4274,0.0237
118.0434,0.0232
120.6147,0.0227
122.258,0.0222
123.973,0.0217
126.44,0.0211
128.146,0.0205
130.6343,0.0198
132.236,0.0192
134.012,0.0186
136.5864,0.0179
138.2086,0.0173
139.924,0.0166
141.633,0.0159
144.1123,0.0153
146.5023,0.0146
148.315,0.014
150.02,0.0134
152.504,0.0127
154.2475,0.0122
155.9676,0.0116
158.282,0.0111
159.992,0.0105
161.6234,0.01
164.177,0.0096
165.802,0.0092
168.294,0.0088
170.0395,0.0084
171.749,0.0081
173.357,0.0079
175.8547,0.0076
177.56,0.0075
180.099,0.0073
181.856,0.0072
183.468,0.0072
185.9816,0.0072
187.614,0.0072
189.293,0.0073
191.8363,0.0074
193.4595,0.0075
195.17,0.0077
197.729,0.008
199.4403,0.0083
201.1797,0.0086
203.606,0.009
205.285,0.0094
206.99,0.0098
209.477,0.0103
211.2087,0.0108
213.666,0.0113
215.292,0.0118
217.771,0.0124
219.3524,0.013
220.9756,0.0136
223.382,0.0143
225.101,0.0149
226.8053,0.0155
229.35,0.0162
231.044,0.0168
232.851,0.0175
235.274,0.0181
236.973,0.0188
238.642,0.0194
241.2216,0.02
242.895,0.0206
245.338,0.0212
246.9596,0.0217
248.69,0.0223
251.2807,0.0228
252.9597,0.0232
254.587,0.0237
257.0813,0.0241
258.699,0.0244
261.1654,0.0248
262.787,0.0251
265.2797,0.0253
267.0316,0.0255
268.7564,0.0257
270.3754,0.0258
272.981,0.0258
274.6955,0.0259
276.3224,0.0258
278.806,0.0258
280.4445,0.0257
282.922,0.0256
284.6057,0.0253
286.316,0.0252
288.789,0.0249
290.498,0.0246
292.1264,0.0243
294.6867,0.0239
296.3235,0.0235
298.811,0.023
300.5165,0.0225
302.195,0.022
304.775,0.0215
306.495,0.0209
308.1903,0.0203
310.679,0.0197
312.336,0.0191
314.076,0.0185
315.827,0.0178
318.3,0.0172
320.122,0.0165
321.81,0.0159
324.3006,0.0152
325.9316,0.0146
328.534,0.0139
330.1663,0.0133
331.789,0.0127
334.1795,0.0121
335.8736,0.0116
338.3407,0.011
340.061,0.0105
341.6794,0.01
344.1715,0.0096
345.8004,0.0091
347.561,0.0088
350.172,0.0084
351.6765,0.0081
354.175,0.0078
355.703,0.0076
357.599,0.0075
358.5585,0.0074
359.2707,0.0073
359.8874,0.0073
0.019,0.0073
