Theta,Power
theta,W
-,Q-plate_4V
0.5777,0.0072
1.2075,0.0072
2.6896,0.0072
3.94,0.0072
6.331,0.0072
8.0713,0.0072
9.7346,0.0073
12.1455,0.0074
13.7687,0.0076
16.1337,0.0078
17.7106,0.008
20.25,0.0083
21.95,0.0087
23.5825,0.0091
26.054,0.0095
27.8875,0.0099
29.5097,0.0104
31.952,0.0109
33.6297,0.0114
36.0156,0.012
37.7164,0.0126
39.349,0.0132
41.9453,0.0138
43.6446,0.0144
45.2767,0.0151
47.785,0.0157
49.392,0.0164
51.1424,0.017
53.6105,0.0177
55.3556,0.0183
57.9316,0.019
59.687,0.0196
61.33,0.0202
63.1217,0.0208
65.65,0.0214
67.284,0.022
68.9983,0.0225
71.4717,0.023
73.1194,0.0235
75.7053,0.0239
77.3993,0.0244
79.0283,0.0247
81.5923,0.025
83.308,0.0254
85.001,0.0256
87.489,0.0258
89.1104,0.026
90.745,0.0261
93.294,0.0262
95.004,0.0262
97.486,0.0261
99.207,0.0261
100.854,0.0259
103.2344,0.0259
104.9717,0.0257
106.6037,0.0254
109.1693,0.0252
110.862,0.0248
113.3753,0.0245
115.1267,0.0241
116.708,0.0236
119.1655,0.0232
120.7887,0.0227
122.591,0.0221
124.393,0.0216
126.9617,0.021
128.59,0.0204
131.0995,0.0198
132.727,0.0191
134.344,0.0185
136.9953,0.0178
138.6295,0.0172
140.247,0.0165
142.729,0.0159
144.3524,0.0152
147.009,0.0145
148.703,0.0139
150.341,0.0133
152.83,0.0127
154.417,0.0121
156.1515,0.0115
158.7155,0.011
160.334,0.0105
162.069,0.01
164.581,0.0095
166.3237,0.0091
168.714,0.0087
170.3276,0.0084
172.0665,0.0081
174.581,0.0078
176.224,0.0076
177.949,0.0074
180.452,0.0073
182.1767,0.0072
183.7035,0.0072
186.2837,0.0072
187.905,0.0072
190.3277,0.0073
191.94,0.0075
193.68,0.0077
196.2595,0.0079
197.939,0.0082
200.3504,0.0085
201.984,0.0088
203.6937,0.009
206.19,0.0094
207.916,0.0099
209.5646,0.0103
212.125,0.0108
213.8133,0.0114
216.3117,0.0119
218.041,0.0125
219.737,0.0131
221.4257,0.0137
224.021,0.0143
225.6494,0.015
227.358,0.0156
229.9085,0.0163
231.546,0.0169
233.302,0.0176
235.804,0.0182
237.541,0.0189
239.3025,0.0195
241.769,0.0201
243.397,0.0207
245.0556,0.0213
247.5373,0.0218
249.1663,0.0223
251.86,0.0228
253.5483,0.0233
255.283,0.0237
257.7866,0.0241
259.487,0.0245
261.119,0.0248
263.506,0.0251
265.21,0.0253
267.697,0.0255
269.4065,0.0257
271.0355,0.0258
273.544,0.0258
275.1654,0.0259
276.865,0.0258
279.2875,0.0258
280.915,0.0256
283.5003,0.0255
285.1475,0.0253
286.899,0.025
289.371,0.0247
290.994,0.0244
292.6593,0.024
295.086,0.0236
296.8356,0.0232
298.5406,0.0227
301.0223,0.0222
303.402,0.0217
305.1376,0.0211
306.894,0.0208
308.6034,0.0202
310.2787,0.0196
312.7766,0.019
315.2083,0.0184
316.8867,0.0177
318.5204,0.0171
321.0083,0.0164
322.703,0.0158
324.397,0.0151
326.8896,0.0145
328.5993,0.0138
330.264,0.0132
332.736,0.0126
335.116,0.012
336.821,0.0115
338.643,0.0109
340.317,0.0104
342.748,0.0099
344.4585,0.0095
346.1995,0.0091
348.641,0.0087
350.269,0.0084
352.838,0.0081
354.531,0.0078
356.097,0.0076
357.343,0.0075
358.8175,0.0074
359.4514,0.0073
359.966,0.0073
0.02,0.0073
