Theta,Power
theta,W
-,Q-plate_4V
0.637,0.0073
1.334,0.0072
2.2374,0.0072
4.0815,0.0072
5.5833,0.0072
8.322,0.0072
10.0727,0.0073
11.792,0.0074
14.2855,0.0076
15.8316,0.0078
18.33,0.0081
20.0303,0.0083
21.724,0.0087
24.125,0.0091
25.747,0.0095
27.376,0.0099
29.955,0.0104
31.706,0.0109
33.432,0.0115
35.203,0.012
37.808,0.0126
39.4344,0.0132
41.91,0.0138
43.531,0.0145
45.9367,0.0151
47.658,0.0158
49.3623,0.0164
51.067,0.0171
53.5584,0.0177
55.259,0.0184
57.737,0.019
59.363,0.0197
61.92,0.0203
63.568,0.0209
65.18,0.0214
66.893,0.022
69.4343,0.0225
71.077,0.023
73.5554,0.0235
75.1765,0.024
76.8164,0.0244
79.3096,0.0247
81.054,0.0251
82.769,0.0254
85.288,0.0256
86.9876,0.0258
89.2953,0.0259
90.9284,0.0261
93.4065,0.0261
95.1625,0.0262
96.8983,0.0262
98.5413,0.0261
101.1355,0.026
102.7895,0.0259
105.293,0.0257
107.0236,0.0254
108.723,0.0252
111.369,0.0248
112.9924,0.0244
114.616,0.0241
117.144,0.0236
118.8383,0.0232
120.5214,0.0226
123.031,0.0221
124.7253,0.0215
126.4366,0.021
128.902,0.0204
130.633,0.0197
132.3575,0.0191
134.928,0.0185
136.5666,0.0178
138.1997,0.0172
140.759,0.0165
142.4016,0.0158
144.8994,0.0152
146.5325,0.0145
149.006,0.0139
149.903,0.0132
152.3847,0.0126
154.028,0.0121
156.504,0.0115
158.2003,0.011
160.759,0.0104
162.386,0.01
164.0853,0.0095
166.5024,0.0091
168.2236,0.0087
169.8447,0.0084
172.385,0.0081
174.109,0.0078
175.8146,0.0076
178.2963,0.0074
180.028,0.0073
182.4945,0.0072
184.1177,0.0072
185.889,0.0072
188.464,0.0072
190.102,0.0073
191.802,0.0075
194.3717,0.0077
195.997,0.0079
197.6317,0.008
200.0993,0.0085
201.752,0.0087
204.2313,0.009
205.857,0.0094
207.558,0.0099
210.0053,0.0103
211.6223,0.0109
213.3315,0.0114
215.796,0.0119
217.3775,0.0125
219.895,0.0131
221.5075,0.0137
224.1236,0.0144
225.741,0.015
227.3685,0.0157
229.8564,0.0163
231.5765,0.017
233.2716,0.0176
235.069,0.0183
237.551,0.0189
239.338,0.0195
241.8967,0.0201
243.516,0.0207
245.3515,0.0213
247.835,0.0218
249.447,0.0224
251.116,0.0229
253.5983,0.0233
255.114,0.0238
257.5965,0.0242
259.3067,0.0245
260.9805,0.0248
263.4674,0.0251
265.1786,0.0253
267.6713,0.0255
269.387,0.0257
271.0917,0.0258
272.791,0.0258
275.3347,0.0259
276.9886,0.0258
279.529,0.0258
281.278,0.0256
282.901,0.0255
285.379,0.0253
287.0884,0.025
288.722,0.0247
291.2345,0.0244
292.9453,0.024
294.5674,0.0238
297.0914,0.0234
298.714,0.0229
301.2994,0.0225
303.0404,0.0219
304.781,0.0214
307.299,0.0208
309.0144,0.0202
310.6616,0.0196
312.3317,0.019
314.993,0.0183
316.702,0.0177
319.088,0.017
320.731,0.0164
322.3956,0.0157
324.9554,0.0151
326.655,0.0144
328.344,0.0138
330.75,0.0132
332.4547,0.0126
334.845,0.012
336.559,0.0115
338.32,0.0109
340.03,0.0104
342.4983,0.0099
344.121,0.0095
346.675,0.0091
348.318,0.0087
350.7764,0.0083
352.551,0.0081
354.256,0.0078
356.502,0.0076
357.7126,0.0074
358.692,0.0074
359.6197,0.0073
359.9364,0.0073
0.0193,0.0073
