Theta,Power
theta,W
,1310mA
0.728,0.374
1.6175,0.374
2.1655,0.373
3.574,0.371
6.1735,0.369
7.9046,0.365
9.7164,0.36
11.5037,0.354
13.259,0.348
15.0497,0.34
17.9533,0.332
19.7964,0.323
21.604,0.314
23.2825,0.304
25.889,0.293
27.726,0.282
29.5685,0.27
31.35,0.258
33.0447,0.246
34.826,0.234
36.6126,0.221
39.3975,0.207
41.225,0.194
43.0273,0.188
44.8386,0.175
46.533,0.161
48.3095,0.149
50.1984,0.136
52.028,0.123
54.069,0.111
56.0547,0.099
58.0473,0.088
60.898,0.077
62.7914,0.067
64.6136,0.057
66.662,0.048
68.474,0.04
70.1636,0.032
72.006,0.025
74.79,0.019
76.6034,0.014
78.4917,0.01
80.3806,0.006
82.265,0.004
84.005,0.002
85.771,0.001
88.3066,0.001
90.1486,0.002
91.9703,0.004
93.865,0.005
96.2867,0.008
98.022,0.014
99.7624,0.019
101.562,0.024
104.245,0.031
106.0015,0.038
107.7696,0.046
109.579,0.055
111.5307,0.064
113.527,0.074
115.5335,0.079
117.408,0.095
120.1094,0.107
121.9425,0.113
123.607,0.125
125.486,0.137
127.282,0.149
130.1227,0.162
131.987,0.175
133.7994,0.194
135.4836,0.2
137.3204,0.213
139.2864,0.225
142.122,0.238
143.945,0.25
145.726,0.262
147.488,0.274
149.2497,0.285
151.0193,0.295
153.0254,0.305
155.018,0.315
157.0246,0.324
159.8507,0.332
161.6624,0.339
163.5414,0.346
165.246,0.351
167.8464,0.359
169.689,0.361
171.5065,0.364
173.284,0.366
176.088,0.368
177.89,0.369
179.7846,0.368
181.4776,0.366
184.105,0.365
185.026,0.362
187.7694,0.358
189.459,0.354
191.231,0.348
193.046,0.342
194.767,0.335
197.597,0.327
199.4315,0.319
201.228,0.309
203.0004,0.3
205.748,0.289
207.5554,0.279
209.301,0.268
211.8395,0.256
213.6727,0.244
215.4907,0.231
217.3114,0.219
219.1747,0.206
220.9574,0.193
222.704,0.18
224.5716,0.173
226.403,0.161
228.2415,0.148
230.135,0.135
233.0435,0.123
234.916,0.111
236.7697,0.099
238.567,0.088
240.446,0.077
242.1045,0.067
244.1106,0.058
246.02,0.049
247.976,0.04
250.8015,0.033
252.654,0.026
254.497,0.02
256.2025,0.014
258.0815,0.01
260.788,0.007
262.806,0.004
264.6327,0.002
266.4513,0.001
268.129,0.001
269.88,0.002
272.6243,0.004
274.503,0.006
276.315,0.01
278.21,0.014
280.754,0.019
281.6604,0.025
284.4343,0.032
286.2727,0.039
288.1407,0.047
289.9223,0.056
292.527,0.066
293.443,0.076
295.4405,0.087
298.306,0.098
300.303,0.109
302.1407,0.121
303.9583,0.134
305.796,0.146
307.715,0.159
309.451,0.172
311.448,0.185
314.1654,0.199
315.931,0.212
317.693,0.225
319.4643,0.237
321.4605,0.25
323.452,0.256
325.269,0.268
327.2084,0.28
329.2005,0.291
331.2175,0.302
334.0274,0.312
336.0293,0.326
337.903,0.33
339.6285,0.339
341.426,0.346
343.35,0.353
346.027,0.359
347.789,0.364
349.6147,0.368
351.473,0.372
353.1685,0.374
354.9376,0.376
356.6467,0.376
358.013,0.376
359.0347,0.376
359.683,0.375
359.983,0.375
