Theta,Power
theta,W
,1310mA
0.4423,0.374
1.435,0.374
2.512,0.373
3.8283,0.371
5.492,0.368
7.2644,0.364
9.845,0.36
11.667,0.354
13.4697,0.347
15.3477,0.34
17.3496,0.332
20.0876,0.323
21.798,0.314
23.544,0.304
26.159,0.293
28.0115,0.276
29.8556,0.264
31.662,0.252
33.454,0.24
35.4306,0.227
37.411,0.214
39.4183,0.201
41.415,0.194
44.0145,0.181
45.75,0.168
47.6287,0.155
49.471,0.143
51.294,0.13
53.982,0.118
55.829,0.106
57.611,0.094
59.44,0.083
61.302,0.072
63.1446,0.062
65.002,0.053
67.7314,0.044
69.554,0.036
71.361,0.029
73.158,0.023
75.758,0.017
77.5863,0.012
79.3763,0.008
81.1995,0.005
82.9207,0.003
84.8903,0.001
86.9084,0.001
88.7926,0.001
90.63,0.002
93.4914,0.005
95.3287,0.008
97.187,0.011
99.0555,0.016
100.8574,0.021
103.5443,0.027
105.4124,0.034
107.122,0.042
108.854,0.05
110.671,0.059
112.6366,0.069
115.4877,0.079
117.3156,0.089
119.1894,0.1
121.093,0.112
122.814,0.124
124.482,0.13
126.3663,0.142
128.1526,0.155
129.887,0.168
131.88,0.18
133.896,0.193
135.8774,0.206
137.889,0.219
140.718,0.231
141.636,0.243
144.288,0.255
146.111,0.267
147.8255,0.278
149.572,0.289
151.408,0.3
154.203,0.309
155.908,0.319
158.468,0.327
159.379,0.335
162.261,0.342
164.0936,0.348
165.8236,0.354
167.6104,0.358
169.428,0.36
171.2606,0.363
173.9627,0.366
174.926,0.368
177.6545,0.368
179.3183,0.368
181.1093,0.367
182.9633,0.365
184.719,0.362
187.4313,0.358
189.1316,0.354
191.763,0.348
193.559,0.342
195.3776,0.335
197.138,0.327
198.898,0.319
201.5923,0.31
203.393,0.3
205.0424,0.29
206.879,0.284
208.702,0.273
210.4215,0.262
212.178,0.25
214.189,0.238
216.2,0.225
218.776,0.213
220.603,0.2
222.478,0.187
224.285,0.174
226.1005,0.161
228.022,0.148
229.8496,0.136
231.708,0.123
233.427,0.111
236.249,0.1
238.0955,0.088
239.8776,0.078
241.7404,0.067
243.573,0.058
246.2553,0.049
247.9973,0.041
249.829,0.033
251.6266,0.026
253.438,0.02
256.2384,0.015
258.0747,0.01
259.8516,0.007
261.6337,0.004
263.445,0.002
265.2766,0.001
267.8734,0.001
269.6045,0.001
271.381,0.003
273.2645,0.005
275.231,0.008
277.0527,0.011
279.0385,0.016
281.73,0.022
283.5737,0.028
285.2683,0.035
287.1405,0.043
289.8134,0.051
291.6153,0.061
293.3474,0.071
295.1337,0.081
296.971,0.092
298.655,0.103
300.6405,0.115
303.406,0.127
305.2486,0.139
307.231,0.152
309.074,0.165
310.802,0.178
312.6557,0.191
315.292,0.204
317.011,0.217
318.8293,0.23
320.6317,0.243
323.5333,0.255
325.5357,0.268
327.3626,0.279
329.16,0.291
330.9633,0.301
332.708,0.312
334.689,0.321
337.5406,0.33
339.422,0.338
341.123,0.346
342.9463,0.353
345.5363,0.359
347.348,0.364
350.0507,0.368
351.8526,0.371
353.711,0.374
355.408,0.376
356.9187,0.376
358.5367,0.376
359.3144,0.376
359.8015,0.375
359.9984,0.375
0.0026,0.375
