Theta,Power
theta,W
-,Q-plate_1.6V
0.5756,0.0019
1.592,0.0018
2.6187,0.0018
3.911,0.0017
5.4896,0.0016
8.0187,0.0016
9.7586,0.0017
12.236,0.0018
13.8687,0.002
15.554,0.0023
17.8674,0.0027
19.4953,0.0031
22.0656,0.0036
23.826,0.0041
25.4943,0.0048
27.968,0.0054
29.6717,0.0061
31.31,0.0069
33.7417,0.0078
35.4514,0.0086
37.1147,0.0095
39.676,0.0105
41.3035,0.0115
43.7905,0.0125
45.4085,0.0135
47.107,0.0145
48.8284,0.0156
51.377,0.0167
53.737,0.0177
55.3536,0.0188
56.9825,0.0198
59.4455,0.0209
61.1395,0.0219
62.7513,0.0229
65.229,0.0238
66.8463,0.0248
69.3197,0.0256
70.947,0.0265
72.647,0.0273
75.212,0.028
76.8445,0.0284
79.3434,0.0294
80.955,0.03
82.5935,0.0302
85.1784,0.0307
86.8844,0.0311
88.5926,0.0314
90.861,0.0317
92.474,0.0319
94.9453,0.0321
96.646,0.0321
99.206,0.0321
100.8027,0.032
102.47,0.0318
104.9586,0.0316
106.659,0.0312
109.1724,0.0308
110.7905,0.0304
112.4225,0.0299
114.887,0.0293
116.5796,0.0286
118.3773,0.0279
120.9413,0.0272
122.656,0.0263
124.37,0.0255
126.7705,0.0246
128.518,0.0236
130.2983,0.0227
132.8175,0.0217
134.5277,0.0207
136.227,0.0196
138.689,0.0186
140.322,0.0175
141.9546,0.0164
144.509,0.0154
146.193,0.0143
148.687,0.0133
150.509,0.0122
152.3216,0.0112
153.9897,0.0103
156.5193,0.0093
158.141,0.0084
159.7793,0.0076
162.3074,0.0067
163.9264,0.006
166.4243,0.0052
168.0574,0.0046
170.601,0.004
172.306,0.0035
174.0314,0.003
175.6583,0.0026
178.0546,0.0022
179.8007,0.002
181.5516,0.0018
184.0656,0.0017
185.8003,0.0016
188.258,0.0016
189.9573,0.0017
191.6764,0.0018
194.042,0.002
195.6745,0.0023
197.3035,0.0027
199.908,0.0031
201.535,0.0036
204.02,0.0041
205.6524,0.0047
207.2954,0.0054
209.792,0.0061
211.5337,0.0069
213.9196,0.0077
215.5475,0.0086
217.165,0.0095
219.652,0.0104
221.3673,0.0114
223.845,0.0124
225.55,0.0134
227.28,0.0144
229.769,0.0155
231.469,0.0165
233.1107,0.0176
235.511,0.0186
237.1354,0.0197
239.531,0.0207
241.2596,0.0217
243.0115,0.0227
245.3916,0.0236
247.086,0.0245
249.645,0.0254
251.253,0.0262
252.8763,0.027
255.4206,0.0278
257.145,0.0284
258.864,0.0291
261.3435,0.0297
263.0423,0.0301
265.5454,0.0306
267.2717,0.031
268.94,0.0313
270.645,0.0315
273.101,0.0316
274.8117,0.0317
277.3564,0.0317
279.0656,0.0317
280.6826,0.0315
283.2523,0.0313
285.002,0.0311
286.6316,0.0307
289.125,0.0305
290.7574,0.0301
292.3655,0.0295
294.878,0.0289
296.588,0.0283
299.0657,0.0276
300.6936,0.0269
302.444,0.0261
304.9887,0.0252
306.7504,0.0244
308.3773,0.0234
310.938,0.0225
312.503,0.0215
314.2383,0.0205
316.8294,0.0195
318.62,0.0184
320.2545,0.0174
322.736,0.0163
324.369,0.0153
326.0686,0.0142
328.4743,0.0132
330.17,0.0122
332.7334,0.0112
334.2436,0.0102
336.727,0.0093
338.349,0.0084
339.9994,0.0076
342.4753,0.0067
344.16,0.006
345.8807,0.0053
348.363,0.0046
349.9856,0.004
351.6187,0.0035
354.2244,0.003
355.835,0.0026
357.1724,0.0023
358.6497,0.0021
359.339,0.002
359.9276,0.002
0.0177,0.0019
