Theta,Power
theta,W
-,Q-Plate_2.5V
0.5345,0.01674
1.5815,0.01674
2.633,0.01673
3.9664,0.01673
6.4043,0.01672
7.9463,0.01672
10.555,0.01672
12.184,0.01673
13.8177,0.01674
16.32,0.01675
17.928,0.01676
20.3184,0.01678
22.0645,0.0168
24.557,0.01683
26.308,0.01687
28.058,0.01689
29.9374,0.01692
32.434,0.01695
34.0944,0.01699
36.505,0.01702
38.266,0.01706
39.8533,0.01709
41.5885,0.01713
44.081,0.01716
45.807,0.0172
47.521,0.01724
50.045,0.01728
51.6836,0.01732
53.321,0.01734
55.7984,0.01738
57.4315,0.01741
59.9195,0.01746
61.5636,0.01749
63.176,0.01752
65.668,0.01756
67.3006,0.0176
69.901,0.01764
71.524,0.01767
73.223,0.01769
75.713,0.01772
77.427,0.01774
79.0804,0.01777
81.538,0.01779
83.1707,0.01781
85.6733,0.01783
87.4153,0.01784
89.144,0.01785
91.6577,0.01786
93.1684,0.01787
94.885,0.01787
97.3614,0.01787
99.9145,0.01787
101.564,0.01786
103.1666,0.01786
104.9123,0.01785
107.416,0.01785
109.027,0.01783
111.525,0.01782
113.272,0.0178
114.9053,0.01778
117.397,0.01776
119.025,0.01773
121.5013,0.0177
123.248,0.01768
124.876,0.01766
127.411,0.01763
129.028,0.0176
130.763,0.01757
133.267,0.01753
134.8996,0.0175
137.331,0.01746
139.025,0.01742
140.724,0.01739
143.1923,0.01734
144.933,0.01732
146.565,0.01728
149.13,0.01725
150.7635,0.01723
152.3914,0.01719
154.8904,0.01716
156.518,0.01712
158.237,0.01708
160.7774,0.01705
162.4866,0.01701
164.948,0.01698
166.6285,0.01695
168.89,0.01692
170.508,0.01689
172.131,0.01686
174.735,0.01682
176.4303,0.01681
178.9803,0.01678
180.7467,0.01676
182.375,0.01675
184.852,0.01673
186.5004,0.01672
188.1283,0.01671
190.616,0.0167
192.274,0.0167
193.994,0.0167
196.488,0.01669
198.1057,0.01669
200.491,0.0167
202.2356,0.01669
203.988,0.0167
206.4494,0.01671
208.123,0.01672
209.859,0.01674
212.3667,0.01676
213.99,0.01678
216.375,0.0168
217.993,0.01683
219.693,0.01686
222.1696,0.01689
223.886,0.01692
226.249,0.01695
227.986,0.01698
230.4633,0.01702
231.9844,0.01705
233.607,0.01709
236.104,0.01713
237.727,0.01717
240.2203,0.01721
241.976,0.01725
243.573,0.01728
245.9683,0.01732
247.6014,0.01736
250.2227,0.0174
251.953,0.01743
254.4667,0.01747
256.09,0.0175
257.596,0.01754
260.17,0.01757
261.8223,0.0176
263.456,0.01761
265.9173,0.01764
267.4645,0.01766
269.9524,0.01768
271.5793,0.0177
273.1973,0.01772
275.598,0.01773
277.9685,0.01774
279.5954,0.01775
281.337,0.01776
283.0877,0.01776
285.6517,0.01775
287.3255,0.01775
288.903,0.01775
291.504,0.01774
293.0765,0.01773
295.4457,0.01771
297.079,0.0177
299.575,0.01768
301.2807,0.01766
303.0414,0.01764
305.51,0.01761
307.1307,0.01758
308.883,0.01755
311.3503,0.01752
312.9787,0.01749
314.6936,0.01746
317.191,0.01742
318.824,0.01739
321.3115,0.01735
322.9753,0.01731
324.778,0.01726
327.1944,0.01723
329.5646,0.01718
331.1925,0.01715
332.8204,0.01711
334.561,0.01707
337.15,0.01703
338.9007,0.017
340.534,0.01697
342.951,0.01693
344.6763,0.01691
347.061,0.01688
348.689,0.01685
350.41,0.01682
352.8867,0.01681
354.5536,0.01679
356.0346,0.01677
357.853,0.01676
358.7534,0.01675
359.673,0.01675
359.9567,0.01674
0.016,0.01674
