Theta,Power
theta,W
-,Q-Plate_2.5V
0.6314,0.01675
1.326,0.01674
2.773,0.01673
4.127,0.01672
5.631,0.01672
8.211,0.01672
9.763,0.01672
11.3865,0.01672
13.885,0.01673
15.506,0.01675
18.015,0.01676
19.762,0.01678
21.4754,0.01681
23.9586,0.01683
25.618,0.01686
28.1047,0.01689
29.8186,0.01691
31.555,0.01694
33.255,0.01697
35.03,0.017
37.489,0.01704
39.879,0.01707
41.5015,0.01712
43.995,0.01716
45.6236,0.0172
47.2453,0.01723
49.7327,0.01727
51.495,0.01731
53.0495,0.01735
55.4926,0.01739
57.1914,0.01742
59.501,0.01745
61.117,0.0175
63.6676,0.01752
65.3773,0.01756
67.0047,0.01759
68.628,0.01762
71.115,0.01765
73.481,0.01768
75.2224,0.01771
76.926,0.01773
79.4336,0.01776
81.1386,0.01778
82.8837,0.0178
85.2393,0.01782
86.8626,0.01783
89.3557,0.01785
90.9883,0.01785
93.374,0.01787
95.104,0.01787
96.732,0.01787
99.107,0.01787
100.775,0.01787
103.254,0.01786
104.973,0.01785
106.625,0.01785
109.1006,0.01783
110.8504,0.01782
112.4736,0.0178
114.9673,0.01778
116.593,0.01776
118.2314,0.01773
120.7303,0.01771
123.2084,0.01768
124.837,0.01766
126.576,0.01764
128.214,0.01761
130.7187,0.01757
132.34,0.01754
134.8225,0.01751
136.5385,0.01746
138.965,0.01743
140.588,0.0174
142.246,0.01736
144.718,0.01732
146.459,0.01729
148.323,0.01725
150.703,0.01722
152.3815,0.01718
154.086,0.01714
156.5797,0.0171
158.212,0.01707
160.6274,0.01705
162.318,0.01702
163.946,0.01698
166.445,0.01696
168.2,0.01692
169.9494,0.0169
172.3207,0.01686
173.9533,0.01684
176.39,0.01681
177.9514,0.01679
180.4654,0.01677
182.1126,0.01675
183.813,0.01675
186.3103,0.01673
187.929,0.01672
189.567,0.01671
191.9415,0.0167
194.312,0.0167
195.946,0.01669
197.6457,0.01669
200.046,0.0167
201.689,0.0167
204.187,0.01671
205.9285,0.01672
207.632,0.01673
210.095,0.01674
211.687,0.01676
213.954,0.01678
215.5777,0.0168
218.055,0.01682
219.6936,0.01684
221.3257,0.01688
223.7985,0.01691
225.518,0.01694
227.2695,0.01698
229.742,0.01702
231.42,0.01706
233.945,0.01709
235.567,0.01713
237.2984,0.01716
239.792,0.0172
241.414,0.01724
243.041,0.01727
245.534,0.01731
247.182,0.01735
248.81,0.01739
251.359,0.01743
253.069,0.01746
255.563,0.0175
257.186,0.01752
258.911,0.01755
261.419,0.01758
263.036,0.0176
264.7817,0.01763
267.2806,0.01765
268.903,0.01767
271.359,0.01769
273.024,0.01771
275.4097,0.01772
277.052,0.01773
278.7525,0.01774
281.1483,0.01775
282.898,0.01775
284.6187,0.01775
287.179,0.01775
288.811,0.01775
291.309,0.01774
292.948,0.01773
294.6607,0.01771
297.1565,0.0177
298.7677,0.01768
300.493,0.01766
302.987,0.01764
304.5214,0.01761
307.077,0.01758
308.7654,0.01756
310.477,0.01753
313.0855,0.01749
314.77,0.01746
316.464,0.01742
319.0095,0.01739
320.76,0.01735
322.449,0.01731
324.1485,0.01727
326.6364,0.01723
328.3045,0.01719
330.8805,0.01715
332.493,0.01712
334.1983,0.01708
336.6336,0.01704
338.2563,0.017
340.81,0.01697
342.439,0.01694
344.068,0.01691
346.6423,0.01688
348.383,0.01685
350,0.01682
352.493,0.0168
354.126,0.01678
355.791,0.01677
357.734,0.01676
358.6523,0.01675
359.6025,0.01675
359.935,0.01674
0.017,0.01674
