Theta,Power
theta,W
,2260mA
0.603,0.834
1.296,0.832
2.848,0.83
4.235,0.825
5.9943,0.818
7.762,0.808
9.506,0.797
11.155,0.79
13.965,0.768
15.8024,0.759
17.564,0.732
20.191,0.711
21.097,0.7
22.868,0.678
25.6975,0.654
27.7046,0.63
29.572,0.604
31.4413,0.578
33.2124,0.55
35.7113,0.522
37.5435,0.493
39.3917,0.464
41.149,0.435
42.8835,0.406
45.53,0.376
47.291,0.347
49.1795,0.319
50.9454,0.291
52.7374,0.263
54.3956,0.236
56.5303,0.21
58.348,0.185
61.174,0.162
63.068,0.139
64.876,0.119
66.615,0.099
69.252,0.081
71.003,0.065
73.0037,0.051
74.949,0.038
76.777,0.027
78.436,0.019
80.1306,0.012
82.034,0.009
84.803,0.005
86.683,0.002
88.524,0.003
90.3377,0.005
92.339,0.01
94.2087,0.016
96.89,0.02
98.739,0.034
100.581,0.046
102.2597,0.053
104.0105,0.067
105.849,0.083
108.7203,0.101
110.527,0.12
112.477,0.141
114.341,0.162
116.1685,0.185
118.9316,0.221
120.934,0.246
122.7515,0.273
124.554,0.3
126.3454,0.327
129.0387,0.355
130.9275,0.369
131.833,0.397
134.6673,0.426
136.43,0.454
138.2617,0.482
140.8054,0.509
142.552,0.537
144.2055,0.563
145.952,0.589
148.5574,0.614
150.3025,0.638
152.2534,0.66
154.106,0.682
155.836,0.702
157.72,0.721
160.348,0.738
162.179,0.754
164.1754,0.768
166.1826,0.779
167.9433,0.79
169.822,0.8
171.5726,0.806
173.518,0.811
176.175,0.814
177.941,0.814
179.8,0.813
181.554,0.81
183.3363,0.805
185.9107,0.802
187.672,0.794
189.5103,0.784
191.311,0.773
193.032,0.759
194.808,0.743
197.4144,0.727
198.331,0.709
201.1813,0.688
203.015,0.667
204.78,0.644
207.4116,0.62
208.3347,0.596
211.144,0.571
212.9705,0.544
214.9177,0.516
216.918,0.488
218.6595,0.46
220.36,0.445
222.098,0.416
224.6575,0.388
226.418,0.359
228.1795,0.331
229.8694,0.303
232.5053,0.276
234.3125,0.249
236.1144,0.223
237.8855,0.198
240.4907,0.174
242.4885,0.151
244.32,0.13
246.292,0.11
248.134,0.091
249.8643,0.074
251.595,0.059
253.4577,0.052
255.1215,0.033
256.894,0.028
258.92,0.019
260.7273,0.012
262.416,0.007
265.238,0.003
267.05,0.002
268.8715,0.003
271.492,0.005
273.2176,0.01
275.0914,0.016
276.837,0.025
279.488,0.035
281.351,0.047
283.104,0.061
284.961,0.077
286.672,0.094
289.4863,0.113
291.421,0.134
293.2276,0.156
295.0514,0.179
296.831,0.203
298.6286,0.229
300.647,0.255
302.3866,0.282
304.224,0.31
306.9713,0.339
308.8264,0.368
310.6746,0.383
312.722,0.427
314.55,0.441
316.342,0.47
318.149,0.499
319.8435,0.528
322.4424,0.556
324.2193,0.584
326.697,0.61
328.551,0.636
329.5073,0.661
332.293,0.684
334.125,0.706
335.9674,0.726
337.7755,0.746
340.601,0.763
342.3555,0.779
344.3585,0.794
346.1203,0.806
347.9415,0.816
349.7897,0.825
352.344,0.831
354.3656,0.836
356.0617,0.838
357.3984,0.838
358.4497,0.838
359.5155,0.837
359.9005,0.836
0.0016,0.835
