Theta,Power
theta,W
,2260mA
0.527,0.844
1.245,0.841
2.259,0.84
4.379,0.836
6.3074,0.83
8.1395,0.82
9.9055,0.808
11.6517,0.795
13.5145,0.781
15.1784,0.763
16.9443,0.745
19.898,0.725
20.826,0.703
23.523,0.692
25.54,0.656
27.27,0.631
29.154,0.605
30.9,0.578
33.638,0.55
35.337,0.521
37.1606,0.507
38.9974,0.463
40.836,0.448
42.663,0.403
44.532,0.388
47.3833,0.345
49.209,0.33
50.9814,0.288
52.7927,0.26
55.4254,0.246
56.336,0.22
59.203,0.194
61.0213,0.17
62.7966,0.147
64.5876,0.125
66.3176,0.105
69.175,0.087
70.9304,0.07
72.9225,0.055
74.9286,0.042
76.802,0.03
78.6256,0.021
80.3853,0.013
82.971,0.008
84.803,0.004
86.6276,0.002
88.622,0.002
90.3736,0.005
92.1036,0.009
93.8644,0.011
96.502,0.022
98.3397,0.032
100.3395,0.044
101.865,0.057
104.589,0.072
105.505,0.08
108.4963,0.098
109.39,0.117
112.088,0.137
113.8353,0.159
115.585,0.182
117.371,0.206
119.225,0.231
120.9903,0.257
123.5913,0.284
125.3984,0.311
127.2154,0.339
128.931,0.368
130.748,0.383
132.4836,0.411
134.368,0.44
136.419,0.469
138.0893,0.497
140.888,0.525
142.7933,0.553
144.6254,0.579
146.6383,0.605
148.476,0.63
150.135,0.653
151.9367,0.677
153.707,0.687
156.3026,0.717
158.3186,0.736
160.1715,0.745
161.9385,0.761
163.6946,0.776
165.461,0.789
168.0246,0.799
169.6936,0.808
171.4085,0.816
174.0194,0.822
175.8417,0.825
177.6904,0.826
179.359,0.825
182.077,0.822
182.983,0.818
185.845,0.811
187.6725,0.802
189.4536,0.791
191.204,0.779
193.847,0.765
195.6896,0.749
197.4603,0.732
200.112,0.713
201.827,0.692
203.6745,0.67
205.4513,0.647
207.216,0.622
208.855,0.597
211.727,0.571
213.4935,0.544
215.495,0.517
217.4755,0.488
219.3237,0.458
221.2376,0.444
223.0765,0.401
225.134,0.372
226.793,0.343
229.3985,0.314
231.22,0.286
233.034,0.259
234.7886,0.246
237.3787,0.22
239.216,0.195
240.958,0.171
242.774,0.148
244.7087,0.127
246.7106,0.107
248.472,0.088
250.314,0.071
252.107,0.056
253.854,0.049
256.447,0.036
257.3537,0.026
259.3604,0.017
261.966,0.011
264.0446,0.006
265.989,0.003
268.037,0.002
269.861,0.003
271.6606,0.006
273.3864,0.011
275.215,0.019
277.7737,0.028
279.6016,0.038
281.4697,0.051
283.267,0.066
285.171,0.082
287.8584,0.1
288.9544,0.12
291.7133,0.141
293.5245,0.164
295.3223,0.188
297.947,0.212
299.7804,0.238
301.578,0.265
304.1635,0.293
305.0887,0.321
306.845,0.35
309.748,0.38
311.616,0.41
313.29,0.439
315.941,0.469
317.759,0.498
319.5195,0.527
321.318,0.556
323.118,0.584
324.7934,0.598
327.424,0.637
329.266,0.662
331.115,0.686
332.891,0.709
334.689,0.731
337.2275,0.751
339.2487,0.768
341.0876,0.777
342.996,0.793
344.6966,0.807
347.2715,0.819
349.2464,0.829
350.154,0.837
352.994,0.842
354.658,0.847
356.2826,0.849
358.081,0.849
359.088,0.848
359.678,0.846
359.966,0.846
0.0026,0.845
