Theta,Power
theta,W
,2260mA
0.4537,0.841
1.56,0.84
2.07,0.838
3.465,0.833
5.81,0.827
7.6436,0.819
9.3215,0.807
12.055,0.794
13.8875,0.78
15.669,0.763
17.42,0.745
19.1807,0.725
20.9977,0.704
23.553,0.681
25.3855,0.657
27.239,0.632
29.839,0.606
30.74,0.579
33.627,0.552
35.4295,0.523
37.2215,0.494
38.997,0.465
41.5984,0.435
43.594,0.406
45.3595,0.376
47.07,0.347
48.877,0.318
50.808,0.29
53.597,0.262
55.593,0.235
57.4253,0.209
60.083,0.184
60.9843,0.16
63.671,0.138
65.499,0.117
67.0865,0.098
69.6765,0.08
71.504,0.064
73.3204,0.049
75.9324,0.037
76.848,0.026
79.6445,0.018
81.476,0.011
84.265,0.006
86.0056,0.003
88.008,0.002
89.7225,0.003
91.5905,0.006
93.3976,0.011
95.215,0.017
98.016,0.026
99.863,0.036
101.6096,0.048
103.3917,0.062
106.006,0.078
107.7623,0.095
109.5793,0.114
111.367,0.134
113.448,0.156
115.984,0.178
117.9897,0.202
119.756,0.227
121.5076,0.252
123.35,0.279
125.219,0.306
127.6613,0.334
129.478,0.363
131.305,0.391
133.118,0.42
134.863,0.448
136.697,0.476
139.496,0.504
141.319,0.532
142.977,0.559
144.724,0.585
146.6117,0.611
149.2435,0.635
150.994,0.647
152.841,0.67
154.6226,0.692
156.496,0.712
158.365,0.73
160.9925,0.748
162.737,0.77
165.327,0.783
167.0067,0.794
168.761,0.799
170.493,0.808
172.2634,0.817
174.312,0.819
176.1855,0.822
179.036,0.822
180.7415,0.82
182.3944,0.816
184.182,0.811
186.869,0.804
187.779,0.795
189.704,0.784
192.54,0.771
194.225,0.756
196.773,0.739
197.6947,0.721
199.559,0.702
202.2815,0.681
204.2834,0.658
206.0395,0.635
207.739,0.611
209.4276,0.598
211.168,0.572
214.036,0.531
216.0163,0.517
217.848,0.489
219.5123,0.46
221.3147,0.431
223.873,0.402
225.64,0.373
227.4987,0.344
230.119,0.316
231.037,0.288
233.8775,0.261
235.7044,0.235
237.4813,0.209
239.3134,0.185
241.1153,0.161
243.691,0.139
245.688,0.118
247.7087,0.099
249.455,0.081
251.281,0.065
253.0795,0.05
254.824,0.044
257.446,0.027
258.357,0.018
261.193,0.011
262.9433,0.006
264.8525,0.004
266.5575,0.002
268.328,0.002
270.975,0.006
272.796,0.011
274.641,0.014
276.4995,0.022
278.3373,0.031
280.148,0.043
281.9406,0.056
283.6956,0.071
286.3013,0.088
288.1194,0.107
289.9254,0.117
291.595,0.138
293.4537,0.16
295.1884,0.184
297.7477,0.209
299.7955,0.234
301.563,0.261
303.5483,0.289
305.3554,0.317
307.009,0.346
309.691,0.375
311.6774,0.405
313.673,0.435
315.4354,0.464
317.5285,0.493
319.376,0.522
321.127,0.55
322.89,0.579
325.514,0.606
327.4955,0.632
329.3187,0.658
331.2425,0.681
333.075,0.704
334.877,0.726
337.5557,0.746
339.571,0.764
341.312,0.78
343.2974,0.795
345.141,0.808
346.9074,0.82
349.545,0.829
350.47,0.837
353.302,0.842
355.1553,0.845
356.6316,0.846
357.878,0.846
359.169,0.845
359.7025,0.844
359.971,0.843
0.0016,0.843
