Theta,Power
theta,W
,2260mA
0.679,0.835
1.5883,0.833
2.718,0.83
4.085,0.826
5.734,0.818
8.456,0.807
10.116,0.796
11.994,0.782
13.8104,0.767
15.546,0.75
18.1174,0.73
19.938,0.72
21.801,0.688
23.67,0.665
26.3424,0.641
28.1037,0.615
29.9207,0.602
31.7445,0.562
33.478,0.548
35.2347,0.519
37.8914,0.491
39.9194,0.462
41.6286,0.432
43.496,0.403
45.2933,0.374
47.9876,0.345
49.7634,0.316
51.6107,0.288
53.3766,0.26
55.1837,0.234
57.723,0.208
59.72,0.183
61.48,0.159
63.1805,0.137
65.032,0.117
67.684,0.097
69.727,0.08
71.554,0.064
73.327,0.049
75.056,0.037
77.7077,0.026
79.474,0.018
81.4194,0.011
83.273,0.006
85.1206,0.003
87.7674,0.002
89.5334,0.003
91.5233,0.006
93.439,0.01
95.1136,0.017
96.93,0.025
98.798,0.036
101.4606,0.048
103.3703,0.061
104.2825,0.069
106.964,0.085
108.8573,0.112
110.7113,0.133
113.184,0.154
114.9954,0.176
116.793,0.199
118.609,0.224
121.195,0.249
123.028,0.276
124.805,0.303
126.57,0.33
129.186,0.359
131.054,0.387
132.822,0.415
134.5605,0.443
136.378,0.457
138.9436,0.485
140.6726,0.512
142.516,0.553
144.374,0.566
146.929,0.592
148.685,0.63
150.357,0.642
152.9285,0.665
154.7346,0.695
156.548,0.714
159.1734,0.733
160.8784,0.749
162.7413,0.757
164.5385,0.77
166.326,0.783
168.158,0.793
170.6615,0.801
172.663,0.808
174.398,0.813
176.256,0.815
178.0223,0.816
179.9513,0.815
182.6143,0.811
184.6615,0.806
186.6077,0.798
188.4143,0.789
190.2615,0.778
192.7854,0.765
193.7684,0.751
196.555,0.734
198.3964,0.717
200.1837,0.697
201.9283,0.676
204.571,0.654
206.42,0.631
208.287,0.607
210.1137,0.582
211.977,0.555
214.5473,0.528
216.3893,0.5
218.162,0.472
219.902,0.443
221.668,0.414
223.526,0.385
226.024,0.357
227.8977,0.329
229.6637,0.3
231.503,0.287
233.319,0.26
235.884,0.234
237.7167,0.208
239.519,0.184
241.264,0.161
243.89,0.139
245.7073,0.118
247.642,0.09
249.2955,0.081
251.1135,0.065
253.714,0.05
255.4904,0.038
257.215,0.027
259.13,0.018
261.6634,0.011
263.481,0.006
265.3333,0.003
267.095,0.002
269.716,0.003
271.7163,0.006
273.484,0.011
275.3264,0.017
277.093,0.026
278.859,0.036
281.464,0.049
283.2315,0.063
285.2214,0.079
287.2947,0.096
289.081,0.116
290.9293,0.136
292.7723,0.159
295.301,0.182
297.165,0.206
298.833,0.232
300.5477,0.245
302.3043,0.272
304.8793,0.3
306.599,0.328
309.1243,0.357
310.9674,0.401
313.0485,0.431
314.8676,0.445
316.6627,0.489
318.3813,0.503
321.044,0.532
322.894,0.574
324.6335,0.601
326.487,0.626
328.279,0.652
330.152,0.664
332.8954,0.688
334.725,0.71
336.3924,0.73
339.121,0.749
340.887,0.767
342.786,0.782
344.6086,0.797
346.2823,0.809
348.06,0.819
349.934,0.827
351.797,0.833
353.5316,0.837
356.2065,0.84
357.6136,0.84
359.04,0.839
359.6473,0.838
359.953,0.837
0.0016,0.837
