Theta,Power
theta,W
,1960mA
0.5277,0.685
1.713,0.684
2.818,0.682
4.409,0.678
6.164,0.672
7.9864,0.665
10.663,0.655
12.665,0.644
14.4876,0.632
16.2733,0.618
18.03,0.603
20.6414,0.586
22.407,0.568
24.22,0.55
26.03,0.53
27.8015,0.509
30.6286,0.488
32.399,0.466
34.16,0.443
36.0135,0.42
37.8263,0.396
40.3903,0.372
42.1454,0.348
44.0197,0.324
45.898,0.3
47.711,0.276
49.5384,0.253
51.233,0.23
53.152,0.208
55.7526,0.186
57.4784,0.175
59.356,0.154
61.1124,0.135
62.8945,0.117
64.7574,0.099
66.6463,0.083
69.236,0.068
70.9976,0.055
72.83,0.043
74.6014,0.032
76.4434,0.023
78.2906,0.016
80.974,0.01
82.9504,0.006
84.7424,0.003
86.5583,0.002
88.356,0.002
90.1423,0.004
92.9783,0.007
94.7854,0.013
96.623,0.019
98.36,0.027
100.16,0.032
102.664,0.042
104.5086,0.054
106.34,0.067
108.2244,0.082
109.8814,0.097
112.6564,0.114
114.541,0.132
116.281,0.151
118.0366,0.17
120.694,0.191
122.5984,0.212
124.3024,0.234
126.032,0.256
128.665,0.279
130.4967,0.303
132.315,0.326
134.097,0.349
135.892,0.373
138.4826,0.396
140.3465,0.419
142.113,0.441
144.104,0.463
145.8605,0.484
147.728,0.505
149.4737,0.525
152.229,0.544
154.0303,0.562
155.8525,0.579
157.705,0.595
160.3414,0.609
162.1636,0.623
163.849,0.634
165.7007,0.644
167.477,0.653
170.13,0.66
171.909,0.665
173.7585,0.669
175.5343,0.672
177.3883,0.672
179.2616,0.672
181.0437,0.669
182.928,0.664
185.7534,0.662
187.6506,0.652
189.336,0.643
191.1377,0.638
193.698,0.621
195.607,0.615
197.455,0.601
199.324,0.585
201.0896,0.569
202.8045,0.551
204.689,0.532
207.2585,0.513
209.071,0.493
210.935,0.472
213.463,0.45
215.1985,0.428
216.9233,0.404
219.5394,0.381
221.3663,0.357
223.2,0.333
224.99,0.31
227.6326,0.286
229.464,0.263
231.22,0.24
233.028,0.218
235.653,0.196
236.569,0.175
238.4747,0.155
241.4226,0.136
243.1693,0.117
244.8217,0.1
246.6653,0.084
249.2913,0.069
250.2686,0.056
253.055,0.044
255.0653,0.033
257.063,0.024
258.9415,0.016
260.6606,0.01
262.452,0.006
264.2446,0.003
267.059,0.002
268.882,0.002
270.719,0.004
272.409,0.008
274.386,0.013
276.187,0.02
278.803,0.028
280.609,0.038
282.4173,0.049
285.059,0.062
285.97,0.076
288.57,0.091
290.2547,0.1
291.9753,0.117
293.7444,0.136
295.788,0.155
298.331,0.175
300.012,0.196
301.762,0.218
304.338,0.241
306.1253,0.264
307.941,0.288
310.69,0.324
312.513,0.335
314.3295,0.359
316.06,0.383
318.6454,0.407
320.437,0.431
322.438,0.454
324.1323,0.476
325.94,0.498
327.7575,0.52
330.44,0.54
332.175,0.559
333.905,0.578
335.7934,0.595
337.549,0.611
340.375,0.625
342.059,0.638
343.7136,0.65
345.551,0.66
347.3846,0.669
350.1174,0.676
351.79,0.682
354.355,0.685
355.2256,0.688
357.376,0.689
358.5247,0.688
359.3884,0.687
359.843,0.687
0.001,0.686
