Theta,Power
theta,W
,72mA
0.602,0.01706
1.247,0.01709
2.6083,0.01693
3.756,0.0166
5.907,0.01641
8.3297,0.01621
9.9263,0.01593
11.542,0.01562
13.9703,0.01526
15.5565,0.01489
17.2886,0.0145
19.7037,0.01402
21.3363,0.01357
23.8347,0.0131
25.4777,0.01258
27.0076,0.01207
29.4956,0.01154
31.0636,0.01099
33.653,0.01041
35.389,0.00983
37.088,0.00926
38.7515,0.00867
41.0707,0.0081
43.559,0.00753
45.1813,0.00696
46.773,0.0064
49.323,0.00585
50.9517,0.0053
52.685,0.00477
55.266,0.00426
56.894,0.00377
59.36,0.00354
61.102,0.00309
62.741,0.00267
65.355,0.00228
67.09,0.00192
68.7086,0.00158
71.191,0.00128
72.784,0.00101
74.447,0.00077
76.996,0.00057
78.6204,0.0004
81.1177,0.00027
82.6383,0.00018
85.044,0.00012
86.7636,0.0001
88.397,0.00011
91.0024,0.00017
92.7486,0.00025
94.387,0.00038
96.7623,0.00054
98.456,0.00073
100.17,0.00096
102.684,0.00122
104.3075,0.00151
106.7944,0.00184
108.48,0.00219
110.906,0.00258
112.4986,0.00299
114.121,0.00342
116.69,0.00387
118.205,0.00434
120.811,0.00484
122.433,0.00536
124.052,0.00588
126.447,0.00643
128.25,0.00698
130.5775,0.00754
132.1903,0.00812
134.664,0.00869
136.2754,0.00925
137.996,0.00982
140.453,0.01038
142.137,0.01093
143.7956,0.01148
146.407,0.01202
148.0396,0.01253
150.5177,0.01304
152.249,0.01351
153.8803,0.01395
155.595,0.01417
157.9607,0.01477
160.255,0.01495
161.8765,0.01529
163.6076,0.0156
165.9877,0.01588
167.636,0.01612
169.2956,0.01631
171.874,0.01646
173.5115,0.01655
176.021,0.01664
177.6493,0.01667
179.271,0.01667
181.693,0.01661
184.0984,0.01652
185.763,0.01639
187.4475,0.01621
189.996,0.01599
191.619,0.01574
193.251,0.01545
195.796,0.01513
197.5056,0.01476
199.3127,0.01436
201.7647,0.01394
203.435,0.01348
205.1794,0.013
207.7393,0.0125
209.351,0.01196
211.0196,0.01141
213.467,0.01084
215.0797,0.01029
217.595,0.00971
219.2154,0.00913
221.73,0.00854
223.45,0.00795
225.078,0.00737
226.7105,0.00679
229.285,0.00621
230.9035,0.00565
233.483,0.0051
235.163,0.00456
237.5417,0.00405
239.182,0.00356
240.9,0.0031
243.5887,0.00267
245.2463,0.00226
246.874,0.00189
249.348,0.00154
250.8926,0.00123
252.623,0.00096
255.131,0.00072
256.7437,0.00052
259.241,0.00036
260.8705,0.00024
262.6047,0.00016
265.119,0.00012
266.859,0.00011
268.4777,0.00015
271.0875,0.00022
272.6957,0.00028
275.179,0.00041
276.734,0.00058
279.183,0.00079
280.9217,0.00104
282.6423,0.00132
285.2266,0.00164
286.9624,0.00199
288.7236,0.00237
290.3453,0.00279
292.7166,0.00323
294.3596,0.0037
296.105,0.00419
298.5875,0.00469
300.3274,0.00523
302.735,0.00578
304.409,0.00636
306.9005,0.00693
308.4987,0.00753
310.224,0.00812
312.6656,0.00871
314.514,0.00931
316.249,0.00989
318.661,0.01047
320.2785,0.01105
321.9007,0.01162
324.4084,0.01217
326.042,0.01272
328.412,0.01323
330.0553,0.0137
332.5646,0.01418
334.304,0.0146
335.8757,0.015
338.282,0.01539
339.966,0.01571
341.5944,0.01604
344.0866,0.01629
345.7197,0.01653
348.1097,0.01672
349.708,0.01682
352.2157,0.01712
353.9415,0.01705
356.1477,0.01718
357.3573,0.01721
358.3533,0.01702
359.466,0.01694
359.851,0.01708
359.999,0.01711
