Theta,Power
theta,W
,1650mA
0.715,0.548
1.0804,0.547
2.704,0.545
4.125,0.543
5.8006,0.538
8.4365,0.532
10.157,0.524
11.99,0.516
13.919,0.506
15.722,0.495
17.58,0.482
20.236,0.469
22.023,0.455
23.8466,0.44
25.637,0.424
27.239,0.408
30.0035,0.391
31.779,0.373
33.6276,0.355
35.389,0.336
38.0196,0.317
39.8126,0.298
41.691,0.279
43.5165,0.259
45.3564,0.24
47.1166,0.231
49.763,0.203
51.5966,0.193
53.413,0.166
55.1176,0.149
56.888,0.14
58.6656,0.124
61.5115,0.108
63.3545,0.094
65.13,0.08
66.887,0.067
69.5124,0.055
71.3414,0.044
73.106,0.034
74.9036,0.026
76.9466,0.019
79.506,0.013
81.338,0.008
83.15,0.005
84.987,0.002
86.8016,0.001
88.6337,0.002
91.387,0.003
93.122,0.006
94.9443,0.01
96.705,0.015
98.656,0.022
100.659,0.029
102.479,0.038
105.244,0.048
107.073,0.059
108.883,0.071
110.615,0.084
113.226,0.098
115.054,0.113
116.8853,0.128
118.61,0.144
120.479,0.161
122.404,0.178
125.2343,0.196
126.955,0.214
128.772,0.232
130.5587,0.251
133.414,0.27
135.4117,0.288
137.26,0.307
139.046,0.325
140.781,0.344
142.5386,0.362
144.493,0.379
147.068,0.396
148.9054,0.413
150.661,0.428
152.4576,0.443
154.3053,0.457
156.108,0.47
158.903,0.482
160.6597,0.493
162.481,0.498
164.3036,0.507
166.0096,0.515
167.7954,0.523
170.3854,0.528
172.393,0.533
174.2606,0.536
176.0104,0.538
177.7774,0.539
180.3935,0.538
182.2413,0.536
184.0234,0.533
185.759,0.528
188.3893,0.522
190.2584,0.515
192.132,0.506
193.974,0.497
195.792,0.487
197.531,0.475
200.404,0.463
202.2627,0.449
204.0235,0.434
205.779,0.419
207.5757,0.403
210.1095,0.387
211.8296,0.369
214.3686,0.352
216.181,0.333
218.0047,0.315
219.785,0.296
221.5814,0.277
224.08,0.258
225.8973,0.239
227.719,0.22
229.497,0.202
232.2386,0.184
234.1077,0.166
235.8643,0.149
237.6813,0.132
239.386,0.116
241.142,0.101
243.6866,0.087
245.3744,0.074
247.064,0.061
248.826,0.056
251.632,0.04
253.4316,0.035
255.429,0.026
257.5085,0.019
259.3515,0.01
261.133,0.008
262.9636,0.005
265.499,0.002
267.2186,0.001
269.103,0.002
270.935,0.003
272.644,0.006
274.385,0.01
277.308,0.016
278.9927,0.022
280.9894,0.03
282.754,0.039
284.455,0.049
286.9733,0.061
288.7283,0.073
290.6016,0.086
293.024,0.101
294.9175,0.116
296.6684,0.132
299.33,0.148
300.999,0.165
302.694,0.183
304.465,0.201
306.501,0.22
309.062,0.239
310.824,0.258
312.6614,0.278
315.3067,0.297
317.072,0.316
318.8803,0.335
320.862,0.354
322.6847,0.372
324.431,0.39
326.2984,0.407
329.1244,0.424
331.0534,0.439
332.7584,0.455
335.297,0.469
336.2085,0.482
338.881,0.494
340.56,0.506
342.285,0.516
344.891,0.525
346.718,0.532
348.52,0.539
350.266,0.544
352.861,0.548
354.6365,0.55
356.274,0.551
358.077,0.551
359.0034,0.551
359.623,0.55
359.95,0.55
0.0026,0.549
