Theta,Power
theta,W
-,123
351.689,4e-05
352.487,3e-05
353.5843,3e-05
354.9815,2e-05
357.5846,2e-05
359.413,2e-05
0.7894000000000005,2e-05
3.5330000000000013,4e-05
5.351000000000001,5e-05
7.1937,7e-05
9.025300000000001,0.0001
11.7607,0.00013
13.597999999999999,0.00017
15.4296,0.00021
17.258,0.00025
19.096500000000002,0.0003
21.849600000000002,0.00038
23.686000000000003,0.00044
25.523999999999997,0.0005
28.27,0.00056
30.086499999999997,0.00063
31.9254,0.0007
33.772000000000006,0.00077
36.5,0.00084
38.3334,0.00091
40.1546,0.00098
42.908699999999996,0.00105
44.733000000000004,0.00113
46.54900000000001,0.0012
48.376400000000004,0.00132
51.1306,0.00138
52.973600000000005,0.00145
54.801,0.00153
56.638999999999996,0.0016
58.476699999999994,0.00166
61.215999999999994,0.00174
63.0484,0.00181
64.8805,0.00187
67.625,0.00192
69.451,0.00196
71.2843,0.002
73.12299999999999,0.00204
74.939,0.00208
77.694,0.00211
79.53099999999999,0.00213
81.365,0.00214
84.11399999999999,0.00216
85.94069999999999,0.00216
87.7843,0.00217
89.606,0.00218
92.381,0.00216
94.202,0.00213
96.021,0.00211
97.87899999999999,0.0021
99.681,0.00208
102.4464,0.00205
104.277,0.002
106.13,0.00195
108.8596,0.00189
110.6927,0.00184
112.51859999999999,0.00178
114.352,0.00167
117.1017,0.00161
118.9344,0.00155
120.7665,0.00148
122.61999999999999,0.00142
124.44160000000001,0.00136
127.2057,0.00129
129.0284,0.00121
130.866,0.00113
133.615,0.00106
135.442,0.00099
137.2654,0.00092
139.0824,0.00085
141.8313,0.00078
143.66400000000002,0.00071
145.50650000000002,0.00064
147.329,0.00054
149.1515,0.00047
151.91600000000003,0.00041
153.7435,0.00036
155.58700000000002,0.0003
158.31050000000002,0.00025
160.132,0.00021
161.9794,0.00017
163.798,0.00013
166.52100000000002,0.0001
168.34830000000002,8e-05
170.18200000000002,5e-05
171.9927,4e-05
173.821,2e-05
176.554,2e-05
178.38600000000002,2e-05
180.21450000000002,2e-05
182.953,3e-05
184.80100000000002,5e-05
186.644,7e-05
188.472,0.0001
191.21030000000002,0.00013
193.018,0.00017
194.81900000000002,0.00021
196.6525,0.00025
199.375,0.0003
201.2075,0.00035
203.05,0.00041
204.893,0.00047
207.65300000000002,0.00053
209.485,0.0006
211.3084,0.00067
213.14700000000002,0.00074
215.89000000000001,0.00082
217.71630000000002,0.00089
219.54500000000002,0.001
221.3837,0.00107
223.24200000000002,0.00114
226.0095,0.00122
227.833,0.00129
229.67170000000002,0.00137
232.4186,0.00144
234.2673,0.00151
236.09,0.00158
237.93900000000002,0.00166
240.681,0.00172
242.53,0.00178
244.357,0.00183
246.1904,0.00187
248.02770000000004,0.00191
250.767,0.00197
252.5994,0.00202
254.4425,0.00207
257.1904,0.0021
259.0084,0.00212
260.857,0.00214
262.6773,0.00216
264.50100000000003,0.00217
267.266,0.00218
269.0926,0.00219
270.9393,0.00219
273.69100000000003,0.00217
275.5276,0.00215
277.3603,0.00212
279.1924,0.00209
281.94800000000004,0.00203
283.779,0.002
285.61650000000003,0.00196
287.4653,0.00191
289.3036,0.00186
292.0885,0.0018
293.91,0.00175
295.75800000000004,0.00169
297.5963,0.00163
300.361,0.00157
302.1993,0.0015
304.0246,0.00142
306.785,0.00135
308.608,0.00128
310.42900000000003,0.00121
312.272,0.00109
315.012,0.00101
316.8223,0.00093
318.646,0.00086
320.458,0.00078
323.2016,0.00071
325.0405,0.00064
326.857,0.00058
328.7053,0.00051
331.454,0.00045
333.28700000000003,0.00039
335.104,0.00034
336.9255,0.00029
339.6906,0.00024
341.5077,0.0002
343.33500000000004,0.00016
345.168,0.00012
347.5307,8e-05
348.7293,7e-05
349.62600000000003,5e-05
350.21500000000003,5e-05
351.0026,4e-05
