Theta,Power
356.7184,0.00512
357.4753,0.00512
358.4447,0.00513
0.3470000000000004,0.00514
1.8940000000000001,0.00514
4.403700000000001,0.00516
6.1274,0.00517
7.734,0.00519
10.2646,0.00521
11.9014,0.00522
13.6476,0.00525
16.0277,0.00527
17.7535,0.0053
20.1285,0.00532
21.7564,0.00535
24.264,0.00537
25.8717,0.0054
27.52,0.00543
30.014000000000003,0.00546
32.3787,0.00548
34.017,0.00551
35.752,0.00554
37.399,0.00557
39.8676,0.0056
41.491,0.00563
44.0084,0.00566
45.75,0.00569
47.4033,0.00572
49.8746,0.00575
51.612,0.00577
53.239,0.00579
55.763,0.00582
57.39,0.00584
59.1305,0.00586
61.763000000000005,0.00588
63.378699999999995,0.0059
65.007,0.00592
67.506,0.00593
69.241,0.00595
71.623,0.00596
73.1217,0.00597
75.6357,0.00598
77.2464,0.00599
78.875,0.006
81.46,0.006
83.1084,0.00599
84.8546,0.00599
87.383,0.00599
88.9705,0.00598
91.3615,0.00597
92.9884,0.00596
94.658,0.00594
97.2225,0.00592
98.86,0.0059
101.3634,0.00588
102.9976,0.00586
105.4855,0.00584
107.107,0.00582
109.595,0.0058
111.197,0.00577
112.954,0.00574
115.45,0.00571
117.105,0.00569
118.865,0.00565
121.3796,0.00563
123.1003,0.0056
124.71700000000001,0.00557
127.225,0.00554
129.0936,0.00551
130.722,0.00547
133.3277,0.00544
134.847,0.00541
136.4653,0.00538
139.077,0.00535
140.734,0.00533
143.212,0.0053
144.948,0.00528
146.5864,0.00526
148.223,0.00524
150.8304,0.00521
152.3396,0.00519
154.945,0.00518
156.593,0.00517
158.211,0.00516
160.714,0.00515
162.4503,0.00514
164.19,0.00514
166.458,0.00513
168.1884,0.00512
170.6763,0.00511
172.437,0.00512
174.06,0.00512
176.558,0.00513
178.217,0.00514
179.9463,0.00514
182.3327,0.00515
184.0736,0.00516
186.586,0.00517
188.3317,0.00519
189.9445,0.00521
192.454,0.00523
194.0656,0.00525
196.4473,0.00527
198.1606,0.0053
199.8495,0.00532
202.4354,0.00535
204.1774,0.00538
205.8183,0.0054
207.457,0.00543
209.941,0.00545
211.577,0.00548
214.184,0.00551
215.9046,0.00554
217.568,0.00557
220.055,0.0056
221.6687,0.00564
223.2184,0.00567
225.701,0.0057
227.4114,0.00573
229.8176,0.00575
231.4246,0.00578
233.928,0.00581
235.546,0.00583
237.275,0.00585
239.6517,0.00587
242.042,0.00589
243.6754,0.00591
245.3074,0.00592
247.7907,0.00594
249.388,0.00595
251.088,0.00596
253.7955,0.00597
255.423,0.00598
257.896,0.00598
259.426,0.00598
261.049,0.00598
263.5937,0.00598
265.519,0.00598
267.4225,0.00597
269.0504,0.00596
270.688,0.00595
273.3043,0.00594
274.9223,0.00593
277.5843,0.00591
279.2836,0.0059
280.937,0.00587
283.4005,0.00585
285.165,0.00583
286.9725,0.00581
289.5277,0.00578
291.135,0.00575
292.7616,0.00572
295.286,0.00569
297.006,0.00567
299.3977,0.00564
301.024,0.00561
302.652,0.00558
305.146,0.00555
306.881,0.00552
308.6323,0.00549
311.1353,0.00546
312.7825,0.00543
314.5084,0.00539
316.9093,0.00536
318.5206,0.00534
321.1216,0.00531
322.7505,0.00528
324.3826,0.00526
326.764,0.00524
328.3906,0.00522
330.879,0.0052
332.3987,0.00518
334.8825,0.00516
336.6625,0.00515
338.265,0.00513
340.759,0.00512
342.4224,0.00512
345.0036,0.00511
346.625,0.0051
348.3767,0.0051
350.8667,0.0051
352.3087,0.0051
354.047,0.00511
354.8904,0.00511
355.5,0.00512
355.958,0.00512
356.003,0.00512
