Theta,Power
theta,W
-,핀홀_좌상
0.5225,3.67e-05
1.5393,3.59e-05
2.555,3.44e-05
3.9283,3.23e-05
5.5844,2.96e-05
8.1953,2.66e-05
9.9466,2.37e-05
11.5787,2.1e-05
13.2066,1.86e-05
15.797,1.64e-05
17.446,1.45e-05
19.8256,1.29e-05
21.5207,1.17e-05
23.957,1.08e-05
25.5683,1.03e-05
27.1926,1e-05
29.814,1.01e-05
31.456,1.05e-05
33.935,1.12e-05
35.552,1.23e-05
37.301,1.37e-05
39.81,1.54e-05
41.48,1.75e-05
43.1893,1.98e-05
45.678,2.24e-05
47.437,2.53e-05
49.0607,2.85e-05
51.5487,3.19e-05
53.2636,3.55e-05
55.752,3.74e-05
57.43,4.13e-05
59.135,4.55e-05
60.8265,4.98e-05
63.303,5.42e-05
64.93,5.88e-05
67.5313,6.35e-05
69.1686,6.82e-05
70.807,7.3e-05
73.299,7.78e-05
75.01,8.27e-05
76.6737,8.75e-05
79.1106,9.24e-05
80.8364,9.71e-05
83.3077,0.0001017
84.972,0.0001061
86.682,0.0001105
89.2614,0.0001148
90.9513,0.0001189
92.6506,0.0001229
95.124,0.0001265
96.751,0.0001299
98.4574,0.000133
100.9334,0.000136
102.5556,0.0001387
105.08,0.0001411
106.778,0.0001432
108.4176,0.0001449
110.9155,0.0001463
112.6627,0.0001475
114.376,0.0001484
116.8395,0.0001489
118.452,0.0001491
121.0106,0.0001489
122.6843,0.0001484
124.4097,0.0001476
126.9273,0.0001464
128.6433,0.0001449
130.404,0.0001431
132.114,0.000141
134.499,0.0001386
136.163,0.0001358
138.645,0.0001328
140.3465,0.0001296
142.8277,0.0001261
144.517,0.0001224
146.15,0.0001184
148.638,0.0001143
150.256,0.00011
152.744,0.0001056
154.475,0.000101
156.188,9.87e-05
157.8987,9.41e-05
160.4476,8.92e-05
162.122,8.44e-05
163.709,7.96e-05
166.248,7.47e-05
167.881,6.99e-05
170.3635,6.51e-05
172.07,6.04e-05
174.5305,5.59e-05
176.057,5.15e-05
177.7613,4.71e-05
180.301,4.3e-05
181.94,3.89e-05
183.566,3.51e-05
186.009,3.15e-05
187.718,2.81e-05
190.3235,2.5e-05
192.023,2.22e-05
193.748,1.97e-05
195.458,1.74e-05
197.997,1.55e-05
199.736,1.39e-05
201.451,1.25e-05
203.987,1.16e-05
205.7165,1.09e-05
208.1326,1.06e-05
209.7605,1.06e-05
211.383,1.1e-05
213.892,1.17e-05
215.653,1.27e-05
217.281,1.4e-05
219.8655,1.57e-05
221.4887,1.77e-05
223.1875,2e-05
225.662,2.26e-05
227.477,2.54e-05
229.981,2.85e-05
231.599,3.19e-05
233.288,3.56e-05
235.76,3.94e-05
237.3886,4.34e-05
239.099,4.76e-05
241.5763,5.2e-05
243.112,5.65e-05
245.5995,6.11e-05
247.109,6.58e-05
249.5773,7.05e-05
251.2146,7.52e-05
252.919,7.98e-05
255.4185,8.43e-05
257.2313,8.66e-05
258.858,9.13e-05
261.336,9.6e-05
263.046,0.0001006
265.4464,0.0001051
267.182,0.0001096
268.7845,0.0001142
271.333,0.0001187
273.0384,0.0001228
274.671,0.0001267
277.1793,0.0001303
278.807,0.0001335
281.2436,0.0001364
282.953,0.0001392
285.422,0.0001416
287.1874,0.0001436
288.81,0.0001454
290.4167,0.0001469
292.952,0.0001482
294.6675,0.0001489
296.341,0.0001494
298.8073,0.0001495
300.4305,0.0001494
302.9393,0.0001489
304.454,0.0001481
306.195,0.0001469
308.6716,0.0001454
310.372,0.0001436
312.8396,0.0001415
314.473,0.000139
316.919,0.0001364
318.6594,0.0001334
320.3493,0.0001301
322.8373,0.0001266
324.577,0.0001229
326.194,0.0001189
328.77,0.0001147
330.383,0.0001104
332.8647,0.0001059
334.499,0.0001014
336.197,9.67e-05
337.9115,9.2e-05
340.466,8.72e-05
342.0945,8.23e-05
344.5523,7.75e-05
346.298,7.26e-05
347.9925,6.78e-05
349.62,6.54e-05
352.1037,6.07e-05
353.822,5.62e-05
356.218,5.17e-05
357.536,4.76e-05
358.623,4.43e-05
359.5613,4.17e-05
359.9213,3.98e-05
0.021,3.87e-05
