Theta,Power
theta,W
-,핀홀_좌상
0.5407,3.8e-05
1.549,3.71e-05
2.5526,3.56e-05
3.826,3.35e-05
5.319,3.08e-05
7.868,2.78e-05
9.4757,2.48e-05
11.937,2.2e-05
13.683,1.95e-05
16.146,1.73e-05
17.841,1.54e-05
19.488,1.38e-05
22.0473,1.25e-05
23.666,1.16e-05
25.3766,1.09e-05
27.935,1.07e-05
29.6696,1.07e-05
31.364,1.11e-05
33.929,1.18e-05
35.5624,1.28e-05
37.1903,1.41e-05
39.826,1.58e-05
41.4437,1.79e-05
44.014,2.03e-05
45.621,2.29e-05
47.184,2.58e-05
49.676,2.73e-05
51.304,3.06e-05
53.1714,3.41e-05
55.7323,3.78e-05
57.4305,4.17e-05
59.1725,4.59e-05
61.752,5.02e-05
63.378,5.47e-05
65.0283,5.92e-05
66.676,6.39e-05
69.154,6.86e-05
70.9205,7.34e-05
73.4127,7.83e-05
75.17,8.31e-05
76.797,8.8e-05
79.2684,9.28e-05
80.9786,9.75e-05
83.563,0.0001021
85.3206,0.0001066
87.0407,0.0001108
88.555,0.0001151
91.0383,0.0001192
92.785,0.0001229
95.292,0.0001266
96.9056,0.0001301
99.3977,0.0001332
101.1017,0.0001363
102.659,0.0001389
105.136,0.0001413
106.7887,0.0001433
108.52,0.0001451
111.0535,0.0001466
112.765,0.0001478
114.3974,0.0001488
116.89,0.0001493
118.522,0.0001493
120.2323,0.0001491
122.777,0.0001485
124.4,0.0001477
126.8815,0.0001465
128.5813,0.0001449
131.0437,0.000143
132.687,0.0001409
134.413,0.0001384
136.0196,0.0001357
138.523,0.0001327
140.1407,0.0001294
142.618,0.0001258
144.263,0.000122
146.544,0.0001174
148.163,0.0001152
150.63,0.0001116
152.263,0.0001072
154.822,0.0001024
156.5016,9.78e-05
158.12,9.34e-05
159.8647,8.84e-05
162.25,8.4e-05
163.933,7.92e-05
166.4576,7.44e-05
168.1225,6.96e-05
169.7947,6.48e-05
172.238,6.02e-05
173.9215,5.56e-05
175.6265,5.12e-05
178.1254,4.69e-05
179.866,4.27e-05
182.416,3.87e-05
184.119,3.49e-05
185.7414,3.13e-05
188.2247,2.79e-05
189.934,2.48e-05
191.552,2.19e-05
194.0195,1.94e-05
195.7407,1.72e-05
197.4644,1.53e-05
200,1.38e-05
201.7444,1.25e-05
203.49,1.15e-05
206.0843,1.09e-05
207.79,1.06e-05
209.4943,1.07e-05
211.977,1.1e-05
213.677,1.18e-05
215.4277,1.28e-05
217.9005,1.42e-05
219.6055,1.59e-05
221.3095,1.79e-05
223.7923,2.02e-05
225.36,2.29e-05
227.8357,2.57e-05
229.459,2.89e-05
231.1025,3.23e-05
233.601,3.59e-05
235.2293,3.98e-05
237.7256,4.38e-05
239.3337,4.8e-05
241.8165,5.24e-05
243.5215,5.69e-05
245.201,6.16e-05
247.6873,6.39e-05
249.311,7.11e-05
251.016,7.35e-05
253.473,7.83e-05
255.1663,8.32e-05
256.72,8.81e-05
259.2567,9.28e-05
260.983,9.76e-05
263.466,0.0001022
265.1797,0.0001068
266.865,0.0001112
269.2747,0.0001155
271.0214,0.0001196
272.7207,0.0001234
274.471,0.0001272
276.9386,0.0001307
278.5926,0.0001339
281.0863,0.0001369
282.7137,0.0001396
285.3293,0.0001419
287.07,0.000144
288.8263,0.0001458
291.313,0.0001472
293.0385,0.0001483
294.683,0.0001492
296.3756,0.0001496
298.8646,0.0001497
300.5743,0.0001495
303.1383,0.000149
304.7657,0.0001482
306.395,0.000147
308.9384,0.0001454
310.5767,0.0001435
313.0704,0.0001414
314.6926,0.0001389
316.3205,0.0001362
318.8704,0.0001332
320.502,0.0001299
322.12,0.0001264
324.6897,0.0001226
326.318,0.0001186
328.7905,0.0001145
330.551,0.0001101
332.277,0.0001057
334.76,0.000101
336.321,9.64e-05
338.8596,9.17e-05
340.4916,8.69e-05
342.2024,8.2e-05
344.8086,7.72e-05
346.5433,7.23e-05
348.1717,6.99e-05
349.932,6.51e-05
352.426,6.04e-05
354.0473,5.59e-05
356.319,5.14e-05
357.5344,4.73e-05
358.564,4.4e-05
359.5577,4.14e-05
359.9145,3.97e-05
0.0214,3.86e-05
