Theta,Power
theta,W
-,Slit
351.5126,0.00533
352.123,0.00535
353.5276,0.00538
354.7476,0.00542
357.0516,0.00547
358.7884,0.00554
0.04200000000000159,0.00561
2.5250000000000004,0.00571
4.2440000000000015,0.00578
5.852300000000001,0.00583
8.350000000000001,0.00587
9.979,0.00593
11.719000000000001,0.00599
14.206500000000002,0.00606
15.846,0.00612
17.5076,0.00619
20.0836,0.00624
21.7616,0.00629
24.205000000000002,0.00633
25.8274,0.00637
28.3357,0.00642
29.9896,0.00645
32.385000000000005,0.00647
34.04900000000001,0.00652
35.712,0.00654
38.108000000000004,0.00658
39.82300000000001,0.00662
41.45100000000001,0.00663
43.924499999999995,0.00662
45.648300000000006,0.00662
47.52160000000001,0.00662
50.0616,0.00661
51.827600000000004,0.0066
53.470600000000005,0.0066
55.95439999999999,0.00658
57.637,0.00656
59.3066,0.00654
61.794,0.00652
63.4183,0.00649
65.0957,0.00644
67.5586,0.00641
69.145,0.00637
71.654,0.00632
73.30239999999999,0.00626
75.856,0.00621
77.515,0.00617
79.3113,0.00612
80.975,0.00607
83.576,0.00601
85.2864,0.00595
86.908,0.00588
89.315,0.00581
91.0453,0.00574
93.6395,0.00569
95.33,0.00564
97.6695,0.00558
99.338,0.0055
101.03829999999999,0.00544
103.321,0.00538
105.04599999999999,0.00531
106.75999999999999,0.00527
109.4123,0.00523
111.0397,0.00518
113.309,0.00513
114.91,0.00508
116.5527,0.00503
119.2094,0.00499
120.9097,0.00495
122.61999999999999,0.00492
125.056,0.0049
126.669,0.00487
129.0946,0.00484
130.7845,0.00483
132.4077,0.00482
134.90140000000002,0.0048
136.513,0.00479
138.25900000000001,0.00479
139.92200000000003,0.0048
142.52200000000002,0.00482
144.14530000000002,0.00483
146.61350000000002,0.00482
148.29770000000002,0.00483
150.007,0.00486
151.66500000000002,0.00488
154.25,0.00492
155.8933,0.00494
157.553,0.00498
159.27800000000002,0.00503
161.74550000000002,0.00507
163.40300000000002,0.00512
165.1185,0.00517
167.6836,0.00522
169.413,0.00527
171.89600000000002,0.00534
173.52900000000002,0.00541
175.2897,0.00549
177.76600000000002,0.00556
179.514,0.00559
181.1507,0.00567
182.866,0.00572
185.36970000000002,0.00578
186.98700000000002,0.00584
189.5043,0.0059
191.17100000000002,0.00597
192.8435,0.00604
195.4455,0.00609
197.0265,0.00614
198.65,0.00619
201.121,0.00625
202.7547,0.0063
204.388,0.00635
207.125,0.00639
208.76000000000002,0.00643
210.485,0.00648
213.018,0.00652
214.733,0.00655
217.1944,0.00658
218.92200000000003,0.00663
220.61950000000002,0.00663
223.01000000000002,0.00665
224.70000000000002,0.00664
227.08630000000002,0.00664
228.76000000000002,0.00664
230.57600000000002,0.00661
232.98700000000002,0.00662
234.4924,0.00662
236.223,0.00661
238.8906,0.00659
240.711,0.00657
243.2263,0.00648
244.9,0.00648
246.63100000000003,0.00643
249.0774,0.00639
250.704,0.00633
252.4405,0.00629
254.1497,0.00625
256.587,0.0062
258.3687,0.00615
260.8254,0.00609
262.4783,0.00602
264.1015,0.00596
266.692,0.00591
268.314,0.00583
270.7205,0.00577
272.2677,0.00571
273.981,0.00564
276.474,0.00559
278.204,0.00554
280.673,0.00548
282.3456,0.00542
283.97,0.00535
286.44100000000003,0.0053
288.218,0.00524
289.8037,0.00518
292.2875,0.00514
293.992,0.0051
296.378,0.00506
298.072,0.00502
299.716,0.00497
302.188,0.00493
303.882,0.0049
306.4417,0.00487
308.10560000000004,0.00484
309.842,0.00482
312.3955,0.00482
314.023,0.0048
315.697,0.00479
318.19,0.00478
320.5647,0.0048
322.101,0.0048
323.8215,0.00479
326.37600000000003,0.00481
328.1005,0.00484
329.8164,0.00487
331.56100000000004,0.0049
334.208,0.00492
335.8306,0.00496
337.5663,0.00499
340.0537,0.00503
341.7634,0.00508
344.09250000000003,0.00512
345.791,0.00518
347.2363,0.0052
348.3204,0.00524
349.59770000000003,0.00528
350.15700000000004,0.0053
350.53700000000003,0.0053
351.0026,0.00532
