Theta,Power
theta,W
-,Slit_V
351.495,0.00543
352.5065,0.00545
353.5375,0.00547
354.7695,0.00551
357.1605,0.00555
358.7874,0.0056
0.8010000000000002,0.00565
2.3550000000000004,0.00571
4.931000000000001,0.00576
6.59,0.00581
8.197,0.00585
10.5933,0.0059
12.332699999999999,0.00595
13.946000000000002,0.006
16.5314,0.00604
18.0973,0.00608
20.667,0.00612
22.29,0.00615
23.901999999999997,0.00619
26.471999999999998,0.00622
28.099999999999998,0.00625
29.813599999999997,0.00627
32.32900000000001,0.00629
34.048,0.00631
36.526300000000006,0.00632
38.072,0.00633
39.80200000000001,0.00635
42.1523,0.00633
43.866699999999994,0.00634
46.438,0.00633
48.069599999999994,0.00631
49.806,0.0063
52.1703,0.00629
53.8035,0.00627
55.548,0.00624
57.96469999999999,0.00621
60.232299999999995,0.00618
61.956999999999994,0.00615
63.581,0.00613
66.0834,0.00613
67.8306,0.0061
70.185,0.00606
71.8323,0.00601
73.46,0.00597
76.0415,0.00592
77.735,0.00586
79.312,0.00581
81.6925,0.00578
83.3147,0.00574
85.8136,0.0057
87.548,0.00565
89.238,0.00558
91.63799999999999,0.00552
93.349,0.00548
95.06739999999999,0.00545
97.5866,0.00539
99.189,0.00535
101.758,0.00529
103.38669999999999,0.00524
105.179,0.00521
107.7323,0.00517
109.4164,0.00513
111.14229999999999,0.0051
112.848,0.00506
115.3764,0.00504
117.0095,0.00501
119.53759999999998,0.00498
121.15499999999999,0.00496
123.675,0.00495
125.30069999999999,0.00492
127.01559999999999,0.00491
129.417,0.00491
131.0137,0.00491
133.3907,0.00491
135.05870000000002,0.00491
137.531,0.00491
139.252,0.00492
140.86450000000002,0.00492
142.5695,0.00493
145.07600000000002,0.00495
146.7765,0.00496
149.3624,0.00498
151.01500000000001,0.00502
152.66250000000002,0.00505
154.38260000000002,0.00508
156.994,0.00511
158.6465,0.00516
161.11100000000002,0.00521
162.63000000000002,0.00525
165.143,0.0053
166.8485,0.00532
168.5796,0.00536
170.49800000000002,0.00541
173.0184,0.00546
174.64370000000002,0.00551
176.376,0.00559
178.8685,0.00561
180.5156,0.00566
182.2055,0.00571
184.673,0.00577
186.393,0.00582
188.133,0.00587
190.5967,0.00592
192.312,0.00596
194.70270000000002,0.006
196.4165,0.00605
198.76100000000002,0.00609
200.48600000000002,0.00613
202.113,0.00616
204.5977,0.00619
206.26600000000002,0.00622
208.693,0.00625
210.32070000000002,0.00628
212.04100000000003,0.0063
214.4366,0.00631
216.15040000000002,0.00632
217.87570000000002,0.00632
220.471,0.00633
222.1047,0.00634
223.747,0.00634
226.2554,0.00634
227.8734,0.00633
230.352,0.00633
231.984,0.0063
233.71460000000002,0.00628
236.2427,0.00626
237.8967,0.00623
239.54070000000002,0.00619
241.997,0.00616
243.74300000000002,0.00612
245.524,0.00608
247.9814,0.00604
249.58370000000002,0.00601
251.98900000000003,0.00597
253.69440000000003,0.00593
256.141,0.00588
257.7337,0.00583
259.43350000000004,0.00578
262.05400000000003,0.00576
263.68170000000003,0.00569
266.0623,0.00563
267.69,0.00561
269.38,0.00556
271.754,0.00551
273.4705,0.00546
275.272,0.00541
277.83070000000004,0.00538
279.5315,0.00533
281.97200000000004,0.00528
283.70300000000003,0.00524
285.356,0.0052
287.803,0.00516
289.517,0.00512
291.217,0.00509
293.696,0.00505
295.451,0.00503
297.074,0.005
299.5566,0.00497
301.3236,0.00494
303.00800000000004,0.00493
305.4744,0.00492
307.194,0.00491
309.5944,0.0049
311.2124,0.0049
312.9586,0.0049
315.5445,0.0049
317.1667,0.0049
318.7946,0.0049
321.333,0.00491
322.955,0.00492
324.70660000000004,0.00492
327.277,0.00496
328.9506,0.00498
331.3365,0.00501
332.9436,0.00504
335.3336,0.00508
336.9526,0.00511
338.56440000000003,0.00514
341.175,0.00518
342.9506,0.00523
344.6874,0.00528
346.9764,0.00532
348.21000000000004,0.00536
349.14140000000003,0.00539
350.11650000000003,0.00541
350.45,0.00542
351.0026,0.00542
