Theta,Power
theta,W
-,Q-plate_2V
0.73,0.0109
1.4633,0.0109
2.407,0.0108
4.354,0.0107
6.0235,0.0106
8.505,0.0105
10.1175,0.0105
11.644,0.0105
14.111,0.0105
15.8566,0.0105
18.2477,0.0106
19.875,0.0106
21.504,0.0108
23.9753,0.0109
25.603,0.0111
27.355,0.0113
29.8524,0.0115
31.485,0.0117
34.1064,0.012
35.851,0.0123
37.5976,0.0126
40.095,0.0129
41.714,0.0133
43.352,0.0137
45.737,0.014
47.5745,0.0144
49.2946,0.0148
51.751,0.0152
53.4777,0.0157
55.949,0.0161
57.572,0.0165
59.201,0.0169
61.7605,0.0173
63.4644,0.0178
65.0866,0.0182
67.667,0.0186
69.341,0.019
71.8327,0.0194
73.575,0.0198
75.091,0.0201
77.5884,0.0205
79.3283,0.0208
81.0537,0.0211
83.6036,0.0214
85.2164,0.0216
86.946,0.0219
88.579,0.0221
91.0675,0.0223
92.711,0.0224
95.1933,0.0225
96.82,0.0226
99.334,0.0227
100.9527,0.0227
103.4245,0.0227
105.0477,0.0227
106.7616,0.0226
108.509,0.0226
111.0514,0.0224
112.7617,0.0223
114.544,0.0221
117.0927,0.022
118.813,0.0218
121.269,0.0216
122.908,0.0213
124.668,0.021
127.1263,0.0207
128.804,0.0204
130.438,0.02
132.9977,0.0197
134.624,0.0193
137.093,0.0189
138.802,0.0185
140.4314,0.0181
142.8053,0.0177
144.5207,0.0173
146.19,0.0168
148.72,0.0164
150.346,0.016
152.793,0.0156
154.4413,0.0151
156.1515,0.0147
158.7,0.0143
160.308,0.014
162.05,0.0136
164.552,0.0132
166.334,0.0129
168.7914,0.0125
170.49,0.0122
172.328,0.0119
173.9507,0.0117
176.4694,0.0114
178.179,0.0112
179.812,0.011
182.366,0.0109
184.1474,0.0107
185.777,0.0106
188.331,0.0105
190.0453,0.0105
191.7806,0.0105
194.3404,0.0105
196.024,0.0105
197.8926,0.0106
200.416,0.0106
202.024,0.0108
203.734,0.0109
206.2114,0.011
207.917,0.0113
209.544,0.0115
212.1547,0.0117
213.665,0.0119
216.035,0.0122
217.728,0.0127
220.135,0.0128
221.8903,0.0132
223.5896,0.0135
225.9854,0.0139
227.6195,0.0143
230.0914,0.0147
231.7807,0.0151
233.4034,0.0155
235.8966,0.0159
237.5104,0.0164
239.2243,0.0168
241.8764,0.0172
243.5803,0.0176
245.2713,0.018
247.768,0.0184
249.391,0.0188
251.254,0.0192
252.8925,0.0195
255.4883,0.0199
257.167,0.0202
259.624,0.0206
261.2633,0.0208
262.881,0.0211
265.3974,0.0214
267.027,0.0216
269.535,0.0218
271.138,0.022
273.5995,0.0221
275.253,0.0223
276.984,0.0224
279.486,0.0224
281.1946,0.0225
282.885,0.0225
284.559,0.0224
287.1504,0.0224
288.7674,0.0223
291.25,0.0222
293.1245,0.0221
294.8284,0.0219
297.2445,0.0217
298.923,0.0215
300.628,0.0213
303.117,0.021
304.745,0.0207
306.4494,0.0204
308.931,0.0201
310.6366,0.0197
313.1595,0.0194
314.783,0.019
317.2503,0.0188
318.889,0.0184
320.49,0.018
322.9837,0.0176
324.622,0.0172
326.239,0.0168
328.64,0.0163
330.2673,0.0159
332.7615,0.0155
334.496,0.0151
336.2117,0.0147
338.756,0.0143
340.388,0.0139
342.978,0.0135
344.693,0.0132
346.3636,0.0128
348.0055,0.0125
350.478,0.0122
352.177,0.0119
354.695,0.0117
356.2295,0.0114
357.446,0.0113
358.82,0.0111
359.478,0.011
359.878,0.011
0.0193,0.011
