Theta,Power
theta,W
-,Q-plate_2V
0.7944,0.0109
1.5315,0.0109
2.4687,0.0108
4.386,0.0107
5.951,0.0107
8.382,0.0106
9.95,0.0105
12.4106,0.0105
14.126,0.0105
15.837,0.0105
17.5715,0.0106
20.033,0.0107
21.694,0.0108
23.4273,0.0109
25.899,0.0111
27.5796,0.0113
30.011,0.0115
31.716,0.0118
33.3375,0.012
35.806,0.0123
37.4283,0.0126
39.911,0.013
41.447,0.0133
43.9197,0.0137
45.435,0.0141
47.9266,0.0144
49.6363,0.0148
51.2814,0.0153
53.7527,0.0157
55.3754,0.0161
57.8436,0.0165
59.565,0.017
61.284,0.0174
63.71,0.0178
65.4205,0.0182
67.933,0.0186
69.555,0.019
71.1836,0.0194
73.5903,0.0198
75.3,0.0201
76.9185,0.0205
79.5013,0.0208
81.2073,0.0211
83.695,0.0214
85.405,0.0217
87.124,0.0219
88.875,0.0221
91.4296,0.0223
93.073,0.0224
94.824,0.0226
97.307,0.0227
99.0226,0.0227
101.5096,0.0227
103.2187,0.0227
104.91,0.0227
106.551,0.0227
109.153,0.0226
110.8566,0.0225
112.5825,0.0224
115.0553,0.0222
116.6775,0.022
119.1446,0.0218
120.7777,0.0216
123.143,0.0213
124.883,0.021
126.588,0.0207
128.272,0.0204
130.766,0.02
132.4747,0.0197
134.9007,0.0193
136.524,0.0189
138.94,0.0185
140.6403,0.0181
142.2724,0.0177
144.776,0.0172
146.394,0.0168
148.795,0.0164
150.407,0.016
152.071,0.0155
154.764,0.0151
156.387,0.0147
158.7775,0.0143
160.512,0.0139
162.8715,0.0136
164.5807,0.0132
166.133,0.0129
168.626,0.0125
170.2854,0.0122
172.0144,0.0119
174.52,0.0117
176.1214,0.0114
178.5067,0.0112
180.252,0.011
181.8996,0.0108
184.5006,0.0107
186.2363,0.0106
187.751,0.0105
190.256,0.0105
191.877,0.0105
194.3847,0.0105
196.101,0.0105
197.749,0.0106
200.2264,0.0107
201.9366,0.0108
204.409,0.0109
206.0207,0.011
207.6486,0.0112
210.121,0.0114
211.8213,0.0117
213.572,0.0119
215.963,0.0122
217.5854,0.0125
220.16,0.0129
221.8445,0.0132
223.544,0.0136
226.037,0.0139
227.664,0.0143
230.0606,0.0147
231.735,0.0151
233.44,0.0155
235.906,0.016
237.5454,0.0164
239.249,0.0168
241.728,0.0172
243.3407,0.0176
245.802,0.018
247.522,0.0184
249.2314,0.0188
251.633,0.0192
253.347,0.0196
255.7326,0.0199
257.454,0.0203
259.076,0.0206
261.6363,0.0209
263.2824,0.0211
264.8906,0.0214
267.21,0.0216
268.9106,0.0218
271.4584,0.022
273.1744,0.0222
275.6415,0.0223
277.2694,0.0224
278.897,0.0224
281.3754,0.0225
283.0856,0.0225
285.556,0.0225
287.211,0.0224
288.843,0.0223
291.3726,0.0222
293.0776,0.0221
294.7305,0.0219
296.46,0.0217
299.0204,0.0215
300.654,0.0214
303.182,0.021
304.712,0.0207
307.2365,0.0206
308.868,0.0202
310.579,0.0199
313.057,0.0195
314.577,0.0192
317.1675,0.0188
318.7027,0.0184
320.3264,0.018
322.815,0.0176
325.296,0.0172
327.053,0.0167
328.808,0.0163
330.446,0.0159
332.93,0.0155
334.563,0.0151
336.19,0.0147
338.6986,0.0143
340.3166,0.0139
342.8957,0.0135
344.6054,0.0132
346.981,0.0128
348.6296,0.0125
350.319,0.0122
351.9417,0.0119
354.5406,0.0116
356.1044,0.0114
357.8704,0.0112
358.7544,0.0111
359.657,0.011
359.952,0.011
0.0177,0.011
