Theta,Power
355.3926,0.000609
354.5674,0.00061
353.038,0.000613
0.3705999999999996,0.000618
2.0625999999999998,0.000625
4.0525,0.000634
5.800000000000001,0.000644
7.555300000000001,0.000656
9.3113,0.000668
12.009,0.000681
13.791,0.000694
15.536000000000001,0.000709
17.2456,0.000723
18.9564,0.000738
21.5355,0.000754
23.2405,0.00077
24.9867,0.000785
27.54,0.000793
29.424,0.000818
31.2977,0.000835
33.3153,0.000843
35.2964,0.000866
37.0566,0.000881
38.925,0.000888
41.532,0.000909
43.2916,0.000916
45.0524,0.000929
46.9527,0.000943
48.6916,0.000956
51.2775,0.000969
53.049,0.00098
54.9027,0.00099
56.719,0.000999
59.2946,0.001008
60.98350000000001,0.001016
63.5694,0.001023
65.2937,0.001031
66.9836,0.001033
68.6886,0.001037
71.2677,0.001039
73.034,0.001041
74.79,0.00104
76.654,0.001039
78.554,0.001037
80.451,0.001034
83.016,0.001029
84.757,0.001024
86.539,0.001017
89.2356,0.001011
90.9776,0.001003
92.7785,0.000994
94.53,0.000984
96.296,0.000972
99.0124,0.000961
100.78,0.000948
102.484,0.000936
104.2916,0.000922
106.1497,0.000908
108.7554,0.000894
110.5167,0.000878
112.533,0.000863
114.289,0.000848
116.275,0.000833
118.1493,0.000817
119.941,0.000802
122.5314,0.000786
124.436,0.00077
126.02269999999999,0.000755
127.87100000000001,0.000739
130.2777,0.000725
131.7915,0.000717
134.5206,0.000703
136.5163,0.000683
138.272,0.000676
140.0284,0.000663
141.8965,0.000645
144.512,0.000639
146.2744,0.000624
147.967,0.00062
149.663,0.000611
152.2583,0.000604
154.019,0.000598
155.774,0.000592
158.258,0.000588
160.268,0.000585
162.0,0.000583
164.022,0.000582
165.9004,0.000582
167.7633,0.000584
169.606,0.000586
172.242,0.000589
174.02,0.000594
175.7695,0.000599
177.4755,0.000606
180.1156,0.000614
182.011,0.000623
183.874,0.000632
185.5166,0.000643
187.3086,0.000654
189.9643,0.000667
191.516,0.000679
193.272,0.000693
195.9654,0.000707
197.7413,0.000722
199.5067,0.000737
201.268,0.000752
203.0173,0.000768
205.743,0.000784
207.514,0.0008
209.515,0.000816
211.5116,0.000832
213.253,0.000848
215.9754,0.000864
217.747,0.00088
219.595,0.000894
221.489,0.000909
223.5055,0.000923
225.2516,0.000929
227.2874,0.000942
229.2597,0.000955
231.006,0.000968
233.637,0.000984
235.4947,0.000993
237.2315,0.000998
239.001,0.001006
240.87,0.001016
243.4904,0.001019
245.247,0.001025
247.2583,0.001029
249.245,0.001032
250.9955,0.001035
252.9964,0.001036
254.748,0.001036
257.4555,0.001034
259.252,0.001032
260.978,0.001029
263.4853,0.001025
265.2476,0.001019
267.0136,0.001012
268.7587,0.001005
270.484,0.000996
272.174,0.000987
274.732,0.000978
275.655,0.000972
278.336,0.000961
280.246,0.000949
281.975,0.000937
283.721,0.000924
285.4404,0.00091
287.966,0.000895
289.721,0.000881
291.4973,0.000866
293.985,0.000851
295.742,0.000836
297.5943,0.00082
299.4785,0.000805
301.497,0.000789
303.2406,0.000773
305.7286,0.000758
307.474,0.000743
309.2465,0.000728
311.938,0.000713
313.7186,0.000699
315.47,0.000685
317.1896,0.000672
318.89,0.00066
321.4034,0.000649
322.99,0.000638
324.8546,0.000628
327.4644,0.000624
329.2366,0.000615
331.0125,0.000603
332.989,0.000597
335.676,0.000592
337.4616,0.000588
339.213,0.000585
341.7004,0.000583
343.231,0.000582
344.983,0.000582
346.8665,0.000583
348.651,0.000584
351.174,0.000588
352.6717,0.000592
353.9673,0.000596
354.8935,0.0006
355.742,0.000604
355.9953,0.000606
355.9974,0.000608
