Position,Power
0.5225,0.0158
1.581,0.0159
2.6187,0.016
4.052,0.016
6.5174,0.0161
8.1474,0.0161
9.825,0.0161
11.514,0.016
14.2073,0.0159
15.7837,0.0158
17.535,0.0156
20.187,0.0154
21.927,0.0152
23.55,0.0149
26.0627,0.0146
27.809,0.0142
29.5534,0.0139
32.0206,0.0135
33.6245,0.013
36.1484,0.0126
37.787,0.0121
39.418,0.0116
41.923,0.011
43.534,0.0105
45.94,0.01
47.542,0.0094
49.156,0.0089
51.7034,0.0083
53.404,0.0078
55.9026,0.0072
57.541,0.0066
59.2136,0.0061
61.733,0.0055
63.54,0.005
65.197,0.0045
66.837,0.004
69.397,0.0035
71.0143,0.0031
73.6184,0.0026
75.3083,0.0022
77.648,0.0018
79.3903,0.0015
81.073,0.0013
83.653,0.0009
85.372,0.0007
87.0016,0.0006
89.4886,0.0004
91.122,0.0002
92.7454,0.0001
95.3235,0.0
97.014,0.0
98.6986,0.0
101.166,0.0
102.9213,0.0001
105.543,0.0002
107.1695,0.0003
108.707,0.0005
111.209,0.0008
112.9815,0.001
115.3767,0.0013
117.219,0.0016
119.1243,0.002
120.6746,0.0024
123.133,0.0028
124.677,0.0032
126.3324,0.0037
128.871,0.0042
130.625,0.0047
133.1087,0.0052
134.8856,0.0057
136.57,0.0062
139.0567,0.0068
140.7164,0.0074
142.4297,0.0079
144.996,0.0085
146.69,0.009
148.312,0.0096
150.863,0.0101
152.5816,0.0107
154.21,0.0112
156.8506,0.0117
158.766,0.0122
160.363,0.0127
162.094,0.0131
164.602,0.0135
166.3487,0.0139
168.851,0.0143
170.7037,0.0146
172.7156,0.0149
174.435,0.0152
176.267,0.0154
178.7714,0.0157
180.713,0.0158
182.5695,0.0159
185.062,0.016
186.6697,0.016
188.288,0.016
190.694,0.016
192.362,0.0159
194.1956,0.0158
195.8183,0.0156
197.7843,0.0155
200.414,0.0153
202.181,0.015
203.7323,0.0148
206.2,0.0145
207.812,0.0142
210.1257,0.0136
211.8057,0.0134
214.276,0.013
215.9267,0.0126
218.434,0.0121
220.0676,0.0116
221.926,0.011
223.677,0.0105
225.463,0.01
228.0936,0.0094
229.707,0.0088
232.1287,0.0083
233.9145,0.0077
235.4804,0.0072
237.2265,0.0066
239.863,0.006
241.6597,0.0055
243.2766,0.005
246.0407,0.0045
247.782,0.004
249.4413,0.0035
251.157,0.0031
253.9146,0.0026
255.693,0.0022
257.3965,0.0019
259.7865,0.0015
261.4144,0.0012
263.0975,0.0011
264.6603,0.0008
267.149,0.0006
268.761,0.0004
271.2376,0.0002
272.8655,0.0001
274.4996,0.0
276.1505,0.0
278.635,0.0
280.267,0.0
282.767,0.0001
284.4833,0.0002
286.1846,0.0003
287.942,0.0004
290.424,0.0007
292.145,0.001
293.6897,0.0011
296.3475,0.0014
298.133,0.0018
299.7663,0.0021
301.625,0.0025
304.226,0.003
305.9253,0.0034
307.558,0.0039
310.2667,0.0044
311.9863,0.0049
313.6356,0.0054
315.267,0.0059
317.8827,0.0065
319.5153,0.007
321.067,0.0076
323.765,0.0081
326.14,0.0087
327.7523,0.0093
329.396,0.0098
331.2545,0.0104
333.864,0.0109
335.5084,0.0114
338.1204,0.0119
339.66,0.0124
342.2253,0.0129
343.884,0.0133
345.623,0.0137
347.251,0.0141
349.7345,0.0145
351.5057,0.0148
353.067,0.0151
355.565,0.0153
356.899,0.0155
358.395,0.0156
359.19,0.0157
359.7234,0.0158
359.977,0.0158
