Theta,Power
theta,W
-,핀홀_좌중
0.5423,0.000466
1.195,0.000469
2.686,0.000475
3.978,0.000484
5.5495,0.000495
8.1286,0.000507
9.8435,0.000519
11.5527,0.00053
13.2796,0.00054
15.644,0.000549
17.282,0.000557
19.017,0.000564
21.526,0.000566
23.144,0.000571
25.7334,0.000573
27.377,0.000575
29.0757,0.000576
31.6043,0.000575
33.249,0.000573
34.964,0.00057
37.334,0.000565
38.9666,0.000559
41.613,0.000551
43.2466,0.000543
44.874,0.000533
47.5005,0.000522
49.245,0.00051
50.961,0.000497
52.634,0.000483
55.1733,0.000468
56.8007,0.000451
58.537,0.000434
61.0145,0.000416
62.6893,0.000397
65.2627,0.000378
66.995,0.00036
68.7086,0.000342
71.304,0.000323
72.881,0.000304
74.59,0.000285
77.0633,0.000266
78.752,0.000247
80.385,0.000228
82.8576,0.00021
84.5106,0.000192
86.113,0.000174
88.6983,0.000157
90.363,0.00014
92.958,0.000125
94.5093,0.00011
96.9967,9.6e-05
98.62,8.3e-05
100.36,7.1e-05
102.741,6e-05
104.3684,5.1e-05
106.8413,4.2e-05
108.448,3.5e-05
110.915,2.9e-05
112.601,2.4e-05
114.33,2.1e-05
116.02,1.9e-05
118.4914,1.9e-05
120.1203,1.9e-05
122.6343,2e-05
124.3487,2.3e-05
125.9756,2.7e-05
128.53,3.3e-05
130.393,3.9e-05
132.0215,4.8e-05
134.489,5.7e-05
136.214,6.7e-05
137.909,7.8e-05
140.3913,9.1e-05
141.973,0.000104
144.5264,0.000119
146.15,0.000134
147.855,0.00015
150.328,0.000167
152.0174,0.000185
153.651,0.000204
156.1224,0.000222
157.843,0.000241
160.356,0.00026
161.9885,0.000279
163.591,0.000299
166.0695,0.000319
167.7797,0.000339
169.463,0.000358
171.92,0.000376
173.6147,0.000395
176.1995,0.000413
177.807,0.00043
179.425,0.000447
181.8865,0.000463
183.592,0.000479
186.0545,0.000493
187.687,0.000507
189.382,0.000519
191.941,0.00053
193.5533,0.00054
195.212,0.000549
196.973,0.000557
199.5237,0.000563
201.3287,0.000568
203.8026,0.000572
205.46,0.000574
207.1965,0.000575
209.6537,0.000575
211.3577,0.000574
213.0715,0.00057
215.653,0.000566
217.2697,0.00056
218.8986,0.000557
221.4793,0.000548
223.194,0.000539
224.9123,0.000529
227.4424,0.000519
229.1474,0.000507
230.805,0.000494
233.283,0.00048
235.623,0.000465
237.255,0.000449
238.9305,0.000433
241.408,0.000416
243.112,0.000398
244.806,0.00038
247.3,0.000361
248.9376,0.000342
250.632,0.000323
253.181,0.000303
254.8757,0.000284
256.6067,0.000264
259.2213,0.000245
260.926,0.000226
262.5485,0.000207
265.042,0.000189
266.5466,0.000171
269.0043,0.000154
270.714,0.000138
272.4295,0.000122
274.881,0.000107
276.55,9.4e-05
279.0734,8.1e-05
280.7013,6.9e-05
282.4204,5.9e-05
284.905,4.9e-05
286.5316,4.1e-05
288.2475,3.4e-05
290.781,2.8e-05
292.414,2.3e-05
294.918,2e-05
296.5595,1.8e-05
298.199,1.7e-05
300.671,1.8e-05
302.294,2e-05
304.8173,2.4e-05
306.552,2.9e-05
308.252,3.5e-05
310.782,4.2e-05
312.5375,5.1e-05
314.278,6e-05
316.766,7.1e-05
318.4594,8.3e-05
320.021,9e-05
322.431,0.000103
324.1474,0.000118
325.878,0.000133
328.269,0.000149
329.9746,0.000167
332.3797,0.000184
333.9915,0.000202
335.7006,0.000221
338.173,0.00024
339.8785,0.000259
342.442,0.000278
344.055,0.000298
345.765,0.000317
348.126,0.000337
349.666,0.000356
352.1287,0.000375
353.843,0.000393
356.21,0.000411
357.4255,0.000427
358.4163,0.00044
359.256,0.00045
359.9,0.000457
0.021,0.000462
