Theta,Power
theta,W
-,핀홀_좌중
0.6173,0.000649
1.3206,0.000641
2.78,0.000627
4.053,0.000606
5.631,0.000579
7.443,0.000547
9.163,0.00053
11.6157,0.000495
13.2014,0.000461
15.6503,0.000426
17.1787,0.000392
19.55,0.000359
21.1873,0.000326
23.6706,0.000294
25.2985,0.000264
26.9217,0.000234
29.414,0.000207
31.1537,0.000181
32.8384,0.000156
35.414,0.000134
37.098,0.000113
39.468,9.4e-05
41.1936,7.7e-05
42.822,6.3e-05
45.294,5.1e-05
46.917,4.1e-05
48.538,3.3e-05
51.16,2.8e-05
52.784,2.5e-05
55.276,2.5e-05
56.8325,2.7e-05
58.414,3.2e-05
61.0244,3.9e-05
62.627,4.9e-05
65.089,6.1e-05
66.8093,7.5e-05
68.4273,9.1e-05
70.9606,0.000109
72.559,0.00013
75.015,0.000152
76.6523,0.000177
78.3625,0.000203
80.7546,0.00023
82.367,0.000259
84.7424,0.000289
86.4927,0.000305
88.12,0.000337
90.6487,0.00037
92.2766,0.000404
94.667,0.000438
96.3867,0.000474
98.021,0.000509
100.395,0.000544
102.0133,0.000579
104.5106,0.000614
106.119,0.000648
107.772,0.000682
110.244,0.000715
111.9355,0.000748
114.5,0.000779
116.024,0.00081
118.503,0.000838
120.1714,0.000865
121.8,0.000891
124.3696,0.000915
125.884,0.000936
128.357,0.000956
130.0097,0.000974
131.725,0.00099
134.105,0.001003
135.734,0.001014
138.256,0.001023
139.8636,0.001029
142.352,0.001033
144.099,0.001034
145.7564,0.001033
147.4103,0.001029
149.965,0.001023
151.67,0.001015
153.378,0.001004
155.984,0.000991
157.6836,0.000976
160.1564,0.000958
161.8614,0.000939
163.606,0.000917
166.1305,0.000893
167.831,0.000868
169.366,0.000841
171.9467,0.000812
173.569,0.000783
175.8614,0.000752
177.586,0.00072
179.363,0.000687
181.84,0.000653
183.4754,0.000618
185.0913,0.000584
187.559,0.000566
189.26,0.000531
191.7306,0.000496
193.3585,0.000462
195.862,0.000427
197.4894,0.000393
199.1997,0.000359
200.982,0.000327
203.464,0.000295
205.1075,0.000264
207.5804,0.000235
209.2234,0.000207
211.6905,0.000181
213.4304,0.000156
215.0943,0.000134
217.6594,0.000113
219.277,9.4e-05
220.9824,7.7e-05
223.506,6.3e-05
225.22,5e-05
226.9246,4.1e-05
229.484,3.3e-05
231.1285,2.8e-05
232.837,2.5e-05
235.336,2.5e-05
237.0406,2.7e-05
238.72,3.2e-05
241.2065,3.9e-05
242.841,4.9e-05
244.566,6.1e-05
247.0883,7.5e-05
248.835,9.1e-05
251.3276,0.00011
252.95,0.00013
254.578,0.000153
257.132,0.000177
258.816,0.000203
260.5684,0.000231
263.0657,0.00026
264.756,0.00029
267.2024,0.000321
268.8194,0.000354
270.3864,0.000387
272.9546,0.000421
274.6814,0.000456
276.371,0.000491
278.936,0.000526
280.6346,0.000561
282.2625,0.000596
284.801,0.00063
286.506,0.000664
288.2116,0.00068
290.699,0.000713
292.3217,0.000746
293.944,0.000777
295.686,0.000807
298.1577,0.000836
299.8773,0.000863
301.567,0.000888
303.968,0.000911
305.6674,0.000933
308.047,0.000953
309.6447,0.00097
311.4425,0.000986
313.94,0.000999
315.6865,0.00101
317.3795,0.001019
319.929,0.001025
321.5527,0.001029
323.2665,0.001031
325.7587,0.001031
327.4637,0.001029
329.185,0.001024
330.9357,0.001018
333.5466,0.001009
335.2813,0.000997
336.991,0.000983
338.7007,0.000967
341.0865,0.000948
342.8067,0.000928
345.306,0.000906
346.9324,0.000881
349.502,0.000856
351.2785,0.000828
352.9976,0.000799
354.671,0.000769
356.8176,0.000738
357.9975,0.000711
358.8544,0.000688
359.712,0.000671
359.9796,0.00066
0.0214,0.000654
