Theta,Power
theta,W
-,PinHole2
351.7064,4.1e-05
352.5055,3.9e-05
353.605,3.6e-05
355.013,3.3e-05
356.714,3e-05
359.397,3e-05
0.7900000000000009,3.2e-05
2.6160000000000014,3.6e-05
4.4656,4.3e-05
7.1983999999999995,5.3e-05
9.031000000000002,6.6e-05
10.874000000000002,8.1e-05
13.612000000000002,9.9e-05
15.451,0.000119
17.2784,0.000141
19.117,0.000166
21.86,0.000206
23.692000000000004,0.000236
25.526,0.000267
27.3683,0.0003
29.230999999999998,0.000334
31.991000000000003,0.00037
33.833,0.000407
35.67660000000001,0.000445
38.425,0.000483
40.2577,0.000521
42.105999999999995,0.000561
43.929,0.000601
46.672,0.000641
48.494699999999995,0.000681
50.32300000000001,0.000719
52.1657,0.000758
54.92999999999999,0.000814
56.76649999999999,0.000849
58.61999999999999,0.000884
60.464,0.000916
62.28,0.000948
65.0394,0.000979
66.8825,0.001008
68.705,0.001034
71.4693,0.001059
73.2863,0.001081
75.1246,0.001101
76.9515,0.001118
79.6895,0.001132
81.5024,0.001144
83.3444,0.001153
86.105,0.001162
87.9333,0.001164
89.749,0.001165
91.6126,0.001162
93.445,0.001157
96.19,0.001149
98.038,0.001138
99.863,0.001124
102.6386,0.001107
104.4624,0.001088
106.294,0.001067
108.137,0.001044
110.9063,0.001005
112.77,0.000977
114.604,0.000947
116.457,0.000915
119.21,0.000881
121.04700000000001,0.000845
122.89139999999999,0.000809
124.73440000000001,0.000771
126.56599999999999,0.000733
129.33,0.000694
131.1434,0.000655
132.9854,0.000615
135.75500000000002,0.000575
137.603,0.000536
139.45100000000002,0.000477
141.28500000000003,0.000438
143.101,0.0004
145.865,0.000364
147.71800000000002,0.000328
149.561,0.000294
152.351,0.000261
154.168,0.00023
156.0267,0.000201
157.87550000000002,0.000173
159.6977,0.000148
162.4675,0.000125
164.2887,0.000104
166.1416,8.6e-05
168.89100000000002,6.3e-05
170.72840000000002,5.1e-05
172.59230000000002,4.2e-05
174.4093,3.5e-05
177.174,3.1e-05
179.01100000000002,3e-05
180.85500000000002,3.2e-05
182.66660000000002,3.6e-05
184.494,4.3e-05
187.23250000000002,5.3e-05
189.0693,6.6e-05
190.9186,8.1e-05
193.6525,9.8e-05
195.4856,0.000119
197.322,0.000141
199.156,0.000179
201.8837,0.000206
203.7314,0.000236
205.5745,0.000267
207.40800000000002,0.000301
210.191,0.000335
212.03040000000001,0.000371
213.85150000000002,0.000408
215.68,0.000446
217.52360000000002,0.000485
220.2715,0.000523
222.119,0.000563
223.95860000000002,0.000603
226.7107,0.000643
228.54340000000002,0.000702
230.357,0.00074
232.173,0.000778
234.917,0.000815
236.7803,0.000851
238.6296,0.000885
240.4555,0.000919
243.2263,0.00095
245.0584,0.000981
246.887,0.001009
248.692,0.001035
251.437,0.001058
253.2855,0.00108
255.1327,0.0011
256.96430000000004,0.001116
258.808,0.00113
261.5834,0.001147
263.41700000000003,0.001155
265.248,0.00116
268.007,0.001163
269.82030000000003,0.001163
271.6467,0.00116
273.382,0.001154
276.116,0.001145
277.9645,0.001133
279.781,0.001122
281.635,0.001106
284.378,0.001088
286.2156,0.001067
288.06960000000004,0.001043
289.9116,0.001018
292.6907,0.000991
294.5296,0.000962
296.362,0.000914
298.18,0.00088
300.91200000000003,0.000845
302.766,0.000808
304.598,0.000771
306.4365,0.000732
308.25350000000003,0.000694
311.024,0.000655
312.856,0.000615
314.6886,0.000576
317.422,0.000536
319.235,0.000497
321.057,0.000457
322.90500000000003,0.000419
325.644,0.000382
327.4654,0.000329
329.324,0.000295
331.17240000000004,0.000262
333.931,0.000231
335.7634,0.000201
337.5923,0.000174
339.43,0.000148
341.26230000000004,0.000125
344.0415,0.000104
345.8293,8.6e-05
347.372,7.1e-05
349.1023,6e-05
349.88300000000004,5.2e-05
350.368,4.7e-05
351.001,4.4e-05
