Theta,Power
theta,W
-,핀홀_상상
0.575,9.6e-06
1.629,9.3e-06
2.6823,9e-06
4.005,8.8e-06
6.256,8.7e-06
7.8733,8.9e-06
10.3504,9.5e-06
11.8605,1e-05
14.339,1.19e-05
16.044,1.37e-05
18.5165,1.59e-05
20.2767,1.71e-05
21.911,1.98e-05
23.5283,2.29e-05
26.0043,2.64e-05
27.74,3.01e-05
30.1353,3.42e-05
31.8815,3.85e-05
34.298,4.31e-05
36.044,4.79e-05
37.661,5.3e-05
39.371,5.82e-05
41.864,6.36e-05
43.5076,6.92e-05
46.0716,7.48e-05
47.767,8.06e-05
50.163,8.64e-05
51.8664,9.22e-05
53.484,9.81e-05
55.1124,0.0001039
57.6003,0.0001098
59.351,0.0001154
61.843,0.000121
63.503,0.0001263
65.2424,0.0001317
67.8324,0.0001366
69.4567,0.0001415
71.1086,0.0001461
73.679,0.0001505
75.394,0.0001546
77.7947,0.0001584
79.501,0.0001619
81.1334,0.000165
83.6104,0.0001677
85.35,0.0001701
86.9537,0.0001721
89.4255,0.0001737
90.998,0.0001747
93.444,0.0001755
95.088,0.0001762
97.673,0.0001764
99.285,0.0001762
101.0355,0.0001754
102.7265,0.0001742
105.2535,0.0001726
106.8715,0.0001707
109.313,0.0001684
110.968,0.0001658
113.358,0.0001627
115.0933,0.0001593
116.834,0.0001555
119.301,0.0001515
121.006,0.0001494
122.6385,0.0001449
125.244,0.0001401
126.9487,0.0001351
128.5823,0.00013
131.1463,0.0001247
132.784,0.0001192
134.489,0.0001136
136.9563,0.0001079
138.5946,0.0001021
141.0466,9.63e-05
142.757,9.05e-05
144.4566,8.46e-05
146.898,7.88e-05
148.515,7.3e-05
150.2306,6.72e-05
152.7035,6.14e-05
154.455,5.59e-05
156.163,5.06e-05
158.5744,4.58e-05
160.192,4.1e-05
162.5824,3.65e-05
164.314,3.23e-05
166.7957,2.83e-05
168.4184,2.47e-05
170.0666,2.14e-05
172.581,1.85e-05
174.373,1.59e-05
176.093,1.37e-05
178.6656,1.18e-05
180.2956,1.04e-05
182.0454,9.3e-06
184.5386,8.7e-06
186.224,8.4e-06
187.9434,8.6e-06
190.447,9.2e-06
192.181,1.02e-05
194.542,1.16e-05
196.1637,1.34e-05
197.782,1.56e-05
200.1785,1.81e-05
201.888,2.1e-05
204.432,2.43e-05
206.162,2.79e-05
208.541,3.18e-05
210.273,3.59e-05
211.92,4.04e-05
213.5487,4.51e-05
216.108,5.01e-05
217.8125,5.52e-05
220.2796,6.06e-05
222.036,6.34e-05
223.7824,6.9e-05
226.2594,7.48e-05
227.959,8.06e-05
229.593,8.65e-05
232.0657,9.24e-05
233.7947,9.83e-05
235.418,0.0001043
237.911,0.0001101
239.6254,0.0001159
241.4133,0.0001215
243.8747,0.0001269
245.533,0.0001322
247.1706,0.0001373
249.541,0.0001422
251.159,0.0001469
253.6525,0.0001513
255.255,0.0001554
257.737,0.0001592
259.4057,0.0001627
261.095,0.0001658
263.517,0.0001685
265.222,0.0001709
267.7046,0.0001731
269.3273,0.0001748
270.903,0.0001762
273.519,0.000177
275.25,0.0001774
276.9136,0.0001774
279.2745,0.0001771
280.911,0.0001763
283.272,0.0001751
284.8953,0.0001734
287.367,0.0001714
289.0966,0.0001691
291.486,0.0001664
293.192,0.0001632
294.8925,0.0001597
297.446,0.0001559
299.085,0.0001518
300.7894,0.0001475
303.262,0.0001429
304.89,0.000138
307.254,0.0001329
309.0155,0.0001276
310.6434,0.0001221
313.259,0.0001167
314.8817,0.0001111
316.648,0.0001053
319.1507,9.95e-05
320.908,9.36e-05
322.6373,9.06e-05
325.131,8.46e-05
326.7484,7.88e-05
329.2255,7.3e-05
330.9195,6.74e-05
332.6313,6.19e-05
335.1073,5.65e-05
336.7347,5.13e-05
338.4444,4.63e-05
340.9933,4.15e-05
342.8473,3.7e-05
344.3793,3.27e-05
346.8506,2.88e-05
348.382,2.51e-05
350.019,2.18e-05
352.631,1.88e-05
354.3703,1.62e-05
355.8773,1.4e-05
357.744,1.23e-05
358.717,1.12e-05
359.61,1.04e-05
359.939,1e-05
0.0214,9.7e-06
