Theta,Power
theta,W
-,Q-palte_2V
351.5366,0.012
352.176,0.0119
353.588,0.0118
354.905,0.0117
356.3234,0.0115
358.8134,0.0114
360.3866,0.0113
2.3360000000000003,0.0112
3.9780000000000015,0.0112
6.379000000000001,0.0112
7.997,0.0112
10.399000000000001,0.0113
12.026400000000002,0.0114
14.397000000000002,0.0115
16.1115,0.0117
17.6467,0.0118
20.1144,0.012
22.587,0.0123
24.205000000000002,0.0126
25.8477,0.0129
28.372000000000003,0.0132
29.9933,0.0136
31.654,0.0138
34.04900000000001,0.0141
35.691,0.0145
38.2,0.015
39.849000000000004,0.0154
41.6653,0.0159
44.210499999999996,0.0164
45.8634,0.0168
47.5783,0.0173
50.0095,0.0178
51.6275,0.0183
54.039,0.0187
55.7585,0.0192
57.381,0.0197
59.77199999999999,0.0201
61.4153,0.0206
63.8715,0.021
65.511,0.0214
68.0806,0.0218
69.704,0.0222
71.33539999999999,0.0226
73.85459999999999,0.023
75.5804,0.0233
77.21249999999999,0.0236
79.618,0.0238
81.334,0.024
83.649,0.0242
85.224,0.0244
87.72749999999999,0.0246
89.36059999999999,0.0247
91.7517,0.0248
93.502,0.0249
95.892,0.0249
97.39699999999999,0.0249
99.0624,0.0248
101.5645,0.0247
103.0793,0.0246
105.4907,0.0244
107.222,0.0243
109.581,0.0241
111.1876,0.0239
112.925,0.0236
115.452,0.0233
117.0856,0.023
118.76039999999999,0.0227
121.079,0.0223
122.681,0.0221
124.9386,0.0217
126.5545,0.0213
129.05450000000002,0.0209
130.5746,0.0205
133.089,0.02
134.691,0.0196
136.5637,0.0191
139.103,0.0186
140.61800000000002,0.0181
142.149,0.0177
144.64700000000002,0.0172
146.30460000000002,0.0167
148.799,0.0163
150.42700000000002,0.0158
152.935,0.0153
154.67440000000002,0.0149
156.191,0.0145
158.679,0.0141
160.21550000000002,0.0137
162.70700000000002,0.0133
164.437,0.013
166.9616,0.0127
168.5994,0.0124
170.227,0.0121
172.7876,0.0119
174.4307,0.0117
176.8056,0.0115
178.47400000000002,0.0114
180.1937,0.0113
182.62650000000002,0.0112
184.35600000000002,0.0112
185.979,0.0112
188.359,0.0112
190.663,0.0112
192.4043,0.0113
194.03,0.0114
196.5197,0.0116
198.157,0.0118
200.55270000000002,0.012
202.17000000000002,0.0123
204.66400000000002,0.0126
206.3694,0.0129
207.996,0.0132
210.60770000000002,0.0135
212.26100000000002,0.0139
213.883,0.0143
216.30460000000002,0.0147
218.132,0.0151
219.7594,0.0155
222.151,0.016
223.75760000000002,0.0165
226.27630000000002,0.0167
227.8745,0.0174
230.29000000000002,0.0179
232.01500000000001,0.0181
233.899,0.0186
236.28900000000002,0.0191
237.958,0.0195
239.596,0.02
242.048,0.0205
243.67100000000002,0.0209
246.05200000000002,0.0214
247.79200000000003,0.0218
249.3847,0.0221
251.872,0.0225
253.61200000000002,0.0228
255.317,0.0231
257.7493,0.0234
259.4793,0.0237
261.952,0.0239
263.468,0.0242
266.031,0.0244
267.72200000000004,0.0245
269.4463,0.0246
271.90700000000004,0.0247
273.541,0.0248
275.13300000000004,0.0248
277.555,0.0248
279.935,0.0248
281.69100000000003,0.0247
283.41700000000003,0.0246
285.925,0.0245
287.5366,0.0243
289.2724,0.0241
291.77500000000003,0.0239
293.398,0.0236
295.118,0.0233
297.7135,0.023
299.337,0.0227
301.0923,0.0223
303.5245,0.0219
305.229,0.0215
306.831,0.0211
309.30400000000003,0.0207
310.9014,0.0202
312.548,0.0198
315.068,0.0193
316.685,0.0188
318.974,0.0184
321.37940000000003,0.0179
322.90700000000004,0.0174
324.5785,0.0172
326.985,0.0167
328.5516,0.0162
331.05400000000003,0.0158
332.749,0.0153
335.1497,0.0149
336.769,0.0145
339.2755,0.0139
340.976,0.0135
342.61830000000003,0.0133
344.2425,0.013
346.682,0.0127
347.91700000000003,0.0124
349.3034,0.0123
349.98740000000004,0.0121
350.48900000000003,0.0121
351.0026,0.012
