Theta,Power
356.606,0.00565
357.3133,0.00565
358.1697,0.00565
359.9867,0.00566
1.444,0.00566
3.157,0.00566
5.8003,0.00566
7.417,0.00567
9.9156,0.00567
11.651,0.00567
13.392,0.00566
15.014,0.00566
17.502,0.00566
19.1455,0.00566
20.916,0.00565
23.4046,0.00564
25.031,0.00564
27.402,0.00563
29.156999999999996,0.00562
31.610300000000002,0.00561
33.2387,0.00561
35.7736,0.0056
37.461,0.00559
39.2586,0.00558
41.756,0.00557
43.4823,0.00556
45.1805,0.00556
46.927,0.00555
49.507,0.00554
51.1296,0.00553
52.8455,0.00552
55.383,0.00552
56.9963,0.00551
58.552,0.0055
61.0043,0.0055
62.62649999999999,0.00549
65.1353,0.00548
66.758,0.00547
68.426,0.00546
70.967,0.00545
72.772,0.00545
74.493,0.00545
76.8536,0.00544
78.5576,0.00544
80.267,0.00543
82.745,0.00543
84.383,0.00542
86.866,0.00542
88.489,0.00542
90.1103,0.00541
92.7326,0.00541
94.3246,0.0054
96.679,0.0054
98.3936,0.0054
100.104,0.0054
102.668,0.0054
104.3785,0.0054
106.1127,0.0054
108.699,0.0054
110.4203,0.00541
112.038,0.00541
114.535,0.00542
116.1625,0.00542
118.655,0.00542
120.36,0.00543
122.224,0.00544
123.9697,0.00544
126.47200000000001,0.00545
128.105,0.00546
130.4766,0.00547
132.2223,0.00548
133.7215,0.00548
136.4085,0.00549
138.058,0.00549
139.6804,0.00551
142.1945,0.00552
143.8213,0.00553
146.2275,0.00554
147.8497,0.00555
150.3533,0.00556
151.9807,0.00556
153.6805,0.00557
156.199,0.00559
157.8474,0.0056
159.5336,0.0056
162.2195,0.00561
163.961,0.00562
165.592,0.00563
168.0764,0.00563
169.7345,0.00564
171.377,0.00565
173.854,0.00565
175.478,0.00566
177.976,0.00566
179.4863,0.00567
181.9586,0.00567
183.5923,0.00567
186.1105,0.00567
187.732,0.00567
189.4783,0.00567
191.967,0.00567
193.691,0.00566
195.433,0.00566
197.957,0.00566
199.697,0.00565
201.319,0.00565
202.9475,0.00565
205.4396,0.00564
207.826,0.00564
209.4487,0.00563
211.0667,0.00562
213.451,0.00561
215.12,0.0056
217.6137,0.00559
219.3224,0.00558
221.0993,0.00557
222.728,0.00556
225.426,0.00556
227.053,0.00555
229.562,0.00554
231.3314,0.00553
233.053,0.00552
234.68,0.00552
237.3216,0.00551
238.924,0.00549
241.4276,0.00549
243.045,0.00548
245.4403,0.00547
247.172,0.00547
248.8196,0.00546
251.4154,0.00545
252.93,0.00545
254.5727,0.00544
257.0466,0.00543
258.663,0.00542
261.1573,0.00542
262.892,0.00541
264.5037,0.00541
267.0485,0.0054
268.6665,0.0054
271.061,0.00539
272.6037,0.00539
274.2873,0.00539
276.6774,0.00539
278.3516,0.00539
280.794,0.00539
282.5284,0.00539
285.054,0.00539
286.685,0.00539
288.38,0.00539
290.7763,0.0054
292.414,0.0054
294.0775,0.0054
296.6675,0.0054
298.4226,0.00541
300.0677,0.00541
302.432,0.00542
304.162,0.00543
306.5585,0.00544
308.288,0.00545
309.937,0.00545
312.5465,0.00546
314.18,0.00547
316.659,0.00547
318.3013,0.00548
320.0203,0.00549
322.51,0.0055
324.1315,0.00551
325.78,0.00553
328.1713,0.00554
329.8847,0.00555
332.517,0.00556
334.154,0.00557
335.896,0.00557
338.424,0.00558
340.1553,0.00559
341.7676,0.0056
344.3316,0.0056
345.9033,0.00561
348.401,0.00562
350.1327,0.00562
351.566,0.00563
353.497,0.00564
354.4486,0.00564
355.4275,0.00565
355.828,0.00565
356.0026,0.00565
