Theta,Power
theta,W
-,PinHole3
351.738,6.59e-05
352.5404,6.54e-05
353.6526,6.41e-05
355.0685,6.23e-05
357.692,5.98e-05
359.529,5.7e-05
0.918000000000001,5.4e-05
2.7445000000000004,5.1e-05
4.588600000000001,4.81e-05
7.337,4.36e-05
9.164000000000001,4.06e-05
11.007000000000001,3.76e-05
12.8094,3.48e-05
15.5734,3.2e-05
17.416,2.94e-05
19.26,2.69e-05
21.997500000000002,2.45e-05
23.815,2.22e-05
25.6487,2.01e-05
27.496,1.81e-05
29.333299999999998,1.62e-05
32.113,1.45e-05
33.96640000000001,1.3e-05
35.809,1.17e-05
38.563599999999994,1.01e-05
40.396,9.3e-06
42.244,8.6e-06
44.0865,8.2e-06
46.825599999999994,8e-06
48.659000000000006,8.1e-06
50.4815,8.3e-06
52.3193,8.8e-06
55.03699999999999,9.4e-06
56.86,1.03e-05
58.712,1.13e-05
60.54429999999999,1.26e-05
62.38199999999999,1.4e-05
65.1426,1.56e-05
66.985,1.74e-05
68.79639999999999,2.05e-05
71.532,2.26e-05
73.3795,2.5e-05
75.232,2.74e-05
77.053,3e-05
79.81869999999999,3.27e-05
81.6514,3.55e-05
83.4887,3.84e-05
86.2475,4.14e-05
88.08,4.44e-05
89.919,4.74e-05
91.761,5.04e-05
94.465,5.35e-05
96.276,5.65e-05
98.1096,6.11e-05
99.9423,6.41e-05
101.79899999999999,6.7e-05
104.554,6.98e-05
106.392,7.25e-05
108.229,7.51e-05
110.958,7.78e-05
112.7905,8.02e-05
114.6284,8.26e-05
116.4605,8.47e-05
118.29299999999999,8.66e-05
121.03699999999999,8.83e-05
122.8856,8.99e-05
124.724,9.13e-05
127.48649999999999,9.25e-05
129.32950000000002,9.39e-05
131.1627,9.46e-05
133.0047,9.5e-05
135.787,9.52e-05
137.6233,9.53e-05
139.4564,9.52e-05
141.2786,9.5e-05
144.012,9.46e-05
145.8597,9.39e-05
147.6876,9.27e-05
149.51500000000001,9.14e-05
151.3784,8.98e-05
154.122,8.83e-05
155.95950000000002,8.66e-05
157.8083,8.46e-05
160.5567,8.14e-05
162.395,7.91e-05
164.228,7.66e-05
166.05460000000002,7.41e-05
168.7843,7.15e-05
170.621,6.87e-05
172.48450000000003,6.58e-05
174.3067,6.28e-05
176.14000000000001,5.99e-05
178.889,5.69e-05
180.73700000000002,5.39e-05
182.57440000000003,5.09e-05
185.30700000000002,4.79e-05
187.15,4.49e-05
188.994,4.19e-05
190.83100000000002,3.75e-05
192.64450000000002,3.47e-05
195.42940000000002,3.19e-05
197.28130000000002,2.93e-05
199.114,2.67e-05
201.882,2.43e-05
203.746,2.21e-05
205.5745,1.99e-05
207.39200000000002,1.79e-05
209.24030000000002,1.61e-05
211.98870000000002,1.44e-05
213.81140000000002,1.29e-05
215.62900000000002,1.16e-05
218.383,1.05e-05
220.20530000000002,9.6e-06
222.043,8.6e-06
223.865,8.1e-06
226.614,8e-06
228.441,8e-06
230.27960000000002,8.2e-06
232.108,8.6e-06
233.95000000000002,9.3e-06
236.739,1.02e-05
238.577,1.12e-05
240.4096,1.24e-05
243.1695,1.39e-05
245.01260000000002,1.55e-05
246.87600000000003,1.73e-05
248.724,1.93e-05
250.55700000000002,2.26e-05
253.289,2.49e-05
255.1483,2.74e-05
257.0013,2.99e-05
259.755,3.26e-05
261.5834,3.54e-05
263.4103,3.83e-05
265.217,4.12e-05
267.0464,4.42e-05
269.80940000000004,4.73e-05
271.6675,5.04e-05
273.4997,5.34e-05
276.23900000000003,5.65e-05
278.0963,5.96e-05
279.9243,6.41e-05
281.7517,6.71e-05
283.5765,7e-05
286.3286,7.27e-05
288.1727,7.53e-05
290.019,7.78e-05
291.8484,8.02e-05
294.5906,8.24e-05
296.44460000000004,8.45e-05
298.286,8.66e-05
300.1395,8.84e-05
302.9036,9e-05
304.73150000000004,9.14e-05
307.46000000000004,9.32e-05
309.303,9.4e-05
311.13,9.48e-05
312.95750000000004,9.53e-05
314.791,9.56e-05
317.5396,9.57e-05
319.373,9.54e-05
321.2,9.51e-05
323.9747,9.46e-05
325.797,9.38e-05
327.624,9.3e-05
329.4627,9.17e-05
332.22700000000003,9.03e-05
334.0735,8.89e-05
335.8915,8.71e-05
337.735,8.43e-05
339.5573,8.22e-05
342.3016,7.96e-05
344.1144,7.71e-05
345.89300000000003,7.45e-05
348.0563,7.2e-05
349.13460000000003,6.98e-05
349.894,6.81e-05
350.3755,6.7e-05
351.0026,6.64e-05
