Theta,Power
theta,W
-,핀홀_중중
0.5225,1.8e-05
1.588,1.7e-05
2.622,1.6e-05
3.923,1.5e-05
5.3817,1.3e-05
7.892,1.1e-05
9.52,1.1e-05
11.144,1.1e-05
13.7187,1.1e-05
15.3414,1.3e-05
17.825,1.6e-05
19.523,1.9e-05
21.2086,2.3e-05
22.913,2.8e-05
25.4105,3.4e-05
27.0285,3.7e-05
28.727,4.3e-05
30.426,5.1e-05
33.0233,6e-05
34.7273,6.9e-05
36.4516,7.8e-05
39.017,8.8e-05
40.764,9.9e-05
43.23,0.00011
44.94,0.000121
46.583,0.000133
48.954,0.000145
50.57,0.000157
53.146,0.000169
54.8384,0.000183
56.5647,0.000194
59.12,0.000206
60.8603,0.000219
62.4934,0.00023
65.0637,0.000242
66.681,0.000254
68.323,0.000264
70.863,0.000275
72.5573,0.000286
74.1904,0.000299
76.654,0.00031
78.3683,0.000319
80.0675,0.000328
82.5654,0.000333
84.198,0.000339
86.687,0.000343
88.3144,0.000349
90.782,0.000353
92.4803,0.000355
94.181,0.000358
95.8085,0.00036
98.2876,0.000361
100.063,0.000362
102.551,0.000361
104.1585,0.000361
105.811,0.000359
108.4067,0.000356
110.1226,0.000353
111.9334,0.000352
114.4167,0.000347
116.142,0.00034
117.6725,0.000333
120.227,0.000329
121.8456,0.00032
123.5486,0.000312
126.057,0.000302
127.6644,0.000293
130.286,0.000283
131.9236,0.000272
133.6603,0.00026
135.3836,0.000248
137.969,0.000236
139.69,0.000224
142.1276,0.000212
143.831,0.000199
145.449,0.000188
148.0047,0.000176
149.6415,0.000164
151.386,0.000151
153.86,0.000139
155.512,0.000127
157.1616,0.000115
159.6954,0.000104
161.41,9.3e-05
163.969,8.3e-05
165.7153,7.3e-05
167.487,6.4e-05
169.1665,5.5e-05
171.6945,4.7e-05
173.3995,4e-05
175.898,3.3e-05
177.608,2.8e-05
179.3064,2.2e-05
181.026,1.8e-05
183.4936,1.5e-05
185.1934,1.2e-05
187.016,1e-05
189.5505,9e-06
191.2643,9e-06
193.625,1e-05
195.257,1.2e-05
196.88,1.4e-05
199.389,1.8e-05
201.011,2.2e-05
203.515,2.7e-05
205.025,3.3e-05
206.724,3.9e-05
209.1197,4.6e-05
210.768,5.5e-05
213.324,6.3e-05
214.952,6.8e-05
216.6607,7.8e-05
219.1325,8.8e-05
220.803,9.8e-05
222.4253,0.00011
225.0045,0.000121
226.627,0.000132
229.018,0.000143
230.7384,0.000156
233.221,0.000168
234.758,0.00018
236.384,0.000192
238.867,0.000206
240.4954,0.000219
243.045,0.00023
244.7087,0.000241
246.34,0.000252
248.804,0.000263
250.539,0.000274
252.2497,0.000286
254.736,0.000297
256.3546,0.000308
258.734,0.000318
260.358,0.000327
262.0004,0.000334
264.3806,0.00034
266.859,0.000345
268.599,0.000352
270.304,0.000356
272.8525,0.00036
274.584,0.000363
276.279,0.000364
277.8966,0.000364
280.5383,0.000365
282.288,0.000365
283.906,0.000364
286.475,0.000363
288.2204,0.000361
289.915,0.000356
292.4447,0.000351
294.161,0.000346
296.647,0.000339
298.356,0.000332
300.027,0.000325
301.7193,0.000318
304.177,0.000309
305.8456,0.000299
308.3336,0.00029
310.084,0.000279
311.799,0.000268
314.2675,0.000257
315.987,0.000251
317.6155,0.000239
320.0925,0.000227
321.808,0.000215
323.507,0.000203
325.8874,0.000191
327.592,0.000178
330.0845,0.000165
331.8317,0.000153
333.4586,0.000141
335.9163,0.000129
337.615,0.000117
340.0827,0.000106
341.793,9.5e-05
343.451,8.5e-05
345.995,7.5e-05
347.705,6.6e-05
349.328,5.7e-05
351.821,4.9e-05
353.4435,4.2e-05
355.829,3.5e-05
357.202,2.9e-05
358.1715,2.5e-05
359.3165,2.2e-05
359.777,2e-05
0.0026,1.9e-05
