Theta,Power
theta,W
-,핀홀_중중
0.722,0.000867
1.527,0.000868
2.6286,0.000869
4.0304,0.00087
6.642,0.000871
8.464,0.000871
10.2764,0.000869
12.1043,0.000865
14.8726,0.00086
16.6896,0.000854
18.5133,0.000841
20.356,0.000831
22.199,0.000819
24.963,0.000805
26.7915,0.000789
28.612,0.000773
31.3663,0.000756
33.2,0.000738
35.048,0.000719
36.88,0.000699
38.7275,0.000678
41.4473,0.000657
43.279,0.000634
45.1266,0.000612
47.861,0.000589
49.6936,0.000555
51.5247,0.000531
53.333,0.000507
56.0974,0.000484
57.93,0.000461
59.758,0.000438
61.5907,0.000415
63.4066,0.000394
66.146,0.000373
67.978,0.000352
69.807,0.000333
71.6394,0.000314
74.378,0.000297
76.206,0.000281
78.0224,0.000266
80.761,0.000252
82.604,0.00024
84.4465,0.000224
86.299,0.000216
88.1227,0.000209
90.881,0.000203
92.7194,0.000199
94.5484,0.000197
97.2963,0.000196
99.118,0.000197
100.9365,0.0002
102.7895,0.000204
105.5113,0.00021
107.3403,0.000217
109.1667,0.000226
111.011,0.000236
112.838,0.000248
115.5877,0.000261
117.4287,0.000284
119.246,0.0003
122.0165,0.000318
123.866,0.000337
125.7073,0.000356
127.5233,0.000375
130.2644,0.000397
132.085,0.00042
133.913,0.000442
135.6227,0.000465
138.3565,0.000488
140.163,0.000512
142.0124,0.000535
143.8227,0.000559
146.573,0.000582
148.4016,0.000605
150.2384,0.000628
152.0455,0.00065
154.779,0.000672
156.6256,0.000704
158.453,0.000724
160.3075,0.000743
163.062,0.000761
164.9146,0.000777
166.727,0.000793
168.564,0.000807
170.387,0.00082
173.155,0.000832
174.993,0.000842
176.807,0.00085
179.5543,0.000857
181.3927,0.000863
183.22,0.000867
185.038,0.00087
187.7923,0.00087
189.6244,0.000869
191.4565,0.000865
193.305,0.00086
196.018,0.000854
197.83,0.000846
199.673,0.000836
201.5256,0.000824
204.2704,0.000811
206.093,0.000797
207.915,0.000782
210.6487,0.000765
212.487,0.000747
214.328,0.000729
216.1424,0.000699
217.9683,0.000678
220.699,0.000657
222.5207,0.000635
224.357,0.000612
227.101,0.000589
228.93,0.000565
230.745,0.000541
232.584,0.000517
235.3387,0.000494
237.1755,0.00047
238.999,0.000447
240.826,0.000425
242.638,0.000402
245.3666,0.000381
247.2253,0.000361
249.082,0.000341
251.8116,0.000313
253.6286,0.000296
255.4617,0.00028
257.2683,0.000265
260.0334,0.000251
261.886,0.000239
263.7226,0.000229
265.5506,0.000219
267.3936,0.000211
270.164,0.000205
272.0065,0.0002
273.8443,0.000197
276.5875,0.000196
278.411,0.000196
280.233,0.000198
282.065,0.000201
283.8936,0.000209
286.6623,0.000217
288.505,0.000226
290.3375,0.000236
293.1073,0.000248
294.9196,0.000261
296.7465,0.000276
298.59,0.000292
301.349,0.000309
303.186,0.000327
305.019,0.000345
306.8526,0.000365
308.6904,0.000386
311.454,0.000408
313.2866,0.000429
315.126,0.000463
317.899,0.000487
319.7367,0.00051
321.5485,0.000533
323.3827,0.000557
326.1103,0.000581
327.9586,0.000603
329.777,0.000627
331.603,0.00065
334.356,0.000671
336.1856,0.000691
337.9964,0.000712
339.809,0.000731
342.559,0.000749
344.3913,0.000766
346.2135,0.000783
348.035,0.000799
350.7936,0.000819
352.617,0.00083
354.4557,0.000841
356.142,0.000849
357.5026,0.000856
359.0045,0.000861
359.6364,0.000864
359.955,0.000866
0.008,0.000866
