Theta,Power
theta,mW
,
0.575,0.0286
1.1585,0.0287
2.5114,0.0287
4.3883,0.0286
5.9396,0.0286
7.568,0.0286
10.071,0.0285
11.6933,0.0285
13.418,0.0284
16.024,0.0283
17.646,0.0282
19.391,0.0281
21.896,0.0279
23.565,0.0277
25.95,0.0276
27.5885,0.0274
30.0046,0.0272
31.633,0.027
33.254,0.0267
35.723,0.0265
37.4424,0.0262
39.844,0.026
41.575,0.0257
43.1455,0.0254
45.6377,0.0252
47.373,0.0249
49.907,0.0247
51.454,0.0244
53.133,0.0242
55.4926,0.0239
57.126,0.0237
59.511,0.0234
61.175,0.0232
62.8737,0.0229
65.393,0.0228
67.031,0.0226
69.5223,0.0224
71.111,0.0222
72.775,0.022
75.0525,0.0219
77.511,0.0217
79.164,0.0215
81.4933,0.0214
83.2426,0.0213
84.993,0.0212
86.5453,0.0212
88.991,0.0211
90.7325,0.021
93.251,0.021
94.992,0.021
96.7415,0.0211
98.6054,0.0211
101.098,0.0212
102.716,0.0212
105.323,0.0213
106.955,0.0214
108.6807,0.0215
111.185,0.0217
112.8117,0.0218
114.552,0.022
117.04,0.0222
118.6633,0.0224
120.2907,0.0226
122.7583,0.0228
124.369,0.0231
126.9247,0.0233
128.5787,0.0235
130.2727,0.0238
132.715,0.024
134.3475,0.0243
136.7375,0.0246
138.4623,0.0248
140.101,0.0251
142.585,0.0254
144.2644,0.0256
146.7154,0.0259
148.343,0.0262
149.976,0.0264
152.3883,0.0266
154.107,0.0269
156.606,0.0271
158.264,0.0273
160.6294,0.0275
162.497,0.0277
164.13,0.0279
166.5884,0.028
168.214,0.0281
169.838,0.0283
172.367,0.0284
174.072,0.0284
176.38,0.0285
178.0895,0.0286
179.8414,0.0286
182.3085,0.0286
183.9775,0.0286
185.627,0.0286
188.1596,0.0286
189.88,0.0286
192.368,0.0285
193.98,0.0284
195.7313,0.0283
198.122,0.0282
199.8675,0.0281
201.4897,0.0279
203.9985,0.0278
205.642,0.0276
208.073,0.0274
209.6855,0.0272
212.1995,0.027
213.934,0.0268
215.583,0.0265
218.0756,0.0263
219.801,0.026
221.4293,0.0258
223.922,0.0255
225.6775,0.0253
228.0576,0.025
229.8137,0.0247
231.5135,0.0245
233.91,0.0242
235.6294,0.0239
237.2917,0.0237
239.8015,0.0235
241.485,0.0232
243.303,0.023
244.9717,0.0227
247.5415,0.0226
249.215,0.0223
251.616,0.0221
253.315,0.022
255.036,0.0218
257.53,0.0217
259.172,0.0216
260.908,0.0214
263.44,0.0213
265.076,0.0212
266.8097,0.0211
269.2,0.0211
270.823,0.021
273.4177,0.021
275.0315,0.0211
277.498,0.0211
279.116,0.0211
281.517,0.0212
283.253,0.0212
284.896,0.0213
286.626,0.0215
289.105,0.0216
290.727,0.0217
293.2245,0.0219
294.837,0.022
297.249,0.0222
298.871,0.0224
300.5706,0.0226
303.0883,0.0228
304.8303,0.023
306.71,0.0233
309.1754,0.0235
310.8033,0.0238
312.528,0.024
314.913,0.0243
316.654,0.0246
318.405,0.0248
320.8276,0.0251
322.568,0.0253
324.3027,0.0256
326.805,0.0259
328.5087,0.0261
330.2757,0.0264
332.755,0.0266
334.2743,0.0268
336.88,0.027
338.378,0.0273
340.894,0.0275
342.5113,0.0277
344.1387,0.0279
346.5303,0.028
348.1373,0.0281
349.766,0.0283
352.246,0.0284
353.9983,0.0285
356.305,0.0285
357.583,0.0286
358.582,0.0286
359.537,0.0286
359.9015,0.0286
0.0026,0.0286
