Position,Power
0.5256,0.0007
1.2664,0.0008
2.1494,0.001
4.1273,0.0013
5.73,0.0018
7.3535,0.0025
9.7794,0.0033
11.474,0.0037
13.834,0.0052
15.4466,0.0063
18.052,0.0075
19.685,0.0088
21.2467,0.0102
23.735,0.0109
25.3777,0.0124
27.0405,0.014
29.6915,0.0156
31.397,0.0173
33.143,0.019
35.718,0.0208
37.356,0.0226
39.7574,0.0244
41.354,0.0262
43.821,0.028
45.7205,0.0298
46.5347,0.0316
49.2175,0.0334
50.8756,0.0351
52.5447,0.0368
54.204,0.0376
56.7627,0.0392
58.3854,0.0408
60.7863,0.0422
62.3986,0.0436
64.9434,0.0449
66.663,0.0461
68.25,0.0473
69.8375,0.0483
72.4984,0.0492
74.1623,0.0501
75.776,0.0508
77.547,0.0514
80.2087,0.0518
81.755,0.0521
84.3293,0.0523
85.927,0.0524
88.328,0.0524
89.964,0.0522
91.5884,0.0519
94.225,0.0515
95.8413,0.051
97.465,0.0503
100.28,0.0495
101.857,0.0486
104.4877,0.0477
106.248,0.0466
107.954,0.0454
109.587,0.0441
111.349,0.0427
113.81,0.0412
115.4174,0.0397
117.076,0.0389
118.8883,0.0373
121.2596,0.0356
122.9224,0.0339
124.551,0.0321
127.0685,0.0303
128.6157,0.0285
130.1925,0.0266
132.664,0.0257
134.329,0.0239
136.8516,0.0221
138.6024,0.0203
140.245,0.0186
141.971,0.0168
144.469,0.0151
146.1835,0.0135
147.802,0.012
149.773,0.0105
152.2857,0.0091
153.9245,0.0077
156.545,0.0065
158.3165,0.0054
159.856,0.0044
162.375,0.0034
164.1067,0.0026
165.743,0.0019
168.335,0.0013
169.957,0.0009
171.7284,0.0006
174.2007,0.0004
175.916,0.0003
177.733,0.0003
180.23,0.0005
182.0277,0.0008
184.4177,0.0013
186.2983,0.0018
187.9267,0.0025
189.567,0.0033
192.2656,0.0042
193.92,0.0052
195.5584,0.0063
198.1844,0.0075
199.9045,0.0089
201.5517,0.0103
204.014,0.0117
205.6326,0.0133
207.911,0.0149
209.543,0.0165
211.161,0.0182
213.654,0.02
215.298,0.0218
217.816,0.0236
219.4586,0.0254
222.0023,0.0272
223.692,0.0281
225.4275,0.0299
227.1335,0.0317
228.7744,0.0335
231.397,0.0353
233.0383,0.0369
235.758,0.0394
237.3854,0.0409
239.1983,0.0417
240.8366,0.0431
243.4313,0.0445
245.8167,0.0457
247.4295,0.0469
249.1595,0.048
251.755,0.0489
253.383,0.0498
254.9543,0.0505
256.7666,0.0512
259.389,0.0517
261.1284,0.052
262.8433,0.0523
265.2385,0.0524
266.933,0.0524
269.2216,0.0523
270.9255,0.0521
272.5696,0.0517
274.2944,0.0512
277.049,0.0506
278.7385,0.0498
281.263,0.049
282.9924,0.0481
284.6364,0.047
287.15,0.0458
288.792,0.0446
291.2543,0.0432
292.872,0.0418
294.5305,0.0403
296.2157,0.0387
298.8927,0.0371
300.623,0.0354
303.1045,0.0337
304.7344,0.032
307.113,0.0302
308.6544,0.0284
310.292,0.0266
312.969,0.0257
314.751,0.023
316.456,0.0212
318.904,0.0194
320.628,0.0177
322.2903,0.016
323.894,0.0152
326.6177,0.0136
328.4034,0.012
330.041,0.0105
332.6376,0.0091
334.2493,0.0078
335.9944,0.0066
337.7057,0.0054
340.2864,0.0044
342.6957,0.0035
344.4153,0.0027
346.044,0.002
348.563,0.0014
350.34,0.0009
351.973,0.0006
354.5995,0.0004
356.1576,0.0003
357.4656,0.0003
358.4367,0.0004
359.2394,0.0005
359.736,0.0006
0.0016,0.0006
