Theta,Power
theta,W
-,
351.4787,7e-05
352.1674,7e-05
353.7693,7e-05
355.222,7e-05
356.954,8e-05
359.679,8e-05
1.0603000000000016,9e-05
2.8924000000000003,0.0001
4.711,0.00011
7.470000000000002,0.00012
9.328500000000002,0.00014
11.156000000000002,0.00015
12.989,0.00017
15.749000000000002,0.00019
17.5795,0.00021
19.4476,0.00023
21.2714,0.00025
23.104000000000003,0.00028
25.852999999999998,0.00031
27.675700000000003,0.00034
29.508,0.00036
32.272999999999996,0.00039
34.093999999999994,0.00042
35.9267,0.00044
37.759299999999996,0.00047
40.523399999999995,0.00049
42.331,0.00052
44.153999999999996,0.00055
46.001000000000005,0.00057
47.82900000000001,0.0006
50.587999999999994,0.00062
52.43600000000001,0.00065
54.289,0.00068
57.03699999999999,0.00069
58.8716,0.00072
60.693,0.00074
62.51599999999999,0.00075
64.38,0.00077
67.13799999999999,0.00078
68.9714,0.0008
70.8087,0.00081
73.5577,0.00082
75.369,0.00082
77.2026,0.00083
79.051,0.00083
81.779,0.00083
83.612,0.00083
85.4396,0.00083
87.27199999999999,0.00083
89.116,0.00082
91.849,0.00081
93.7114,0.0008
95.54299999999999,0.00079
98.273,0.00077
100.116,0.00076
101.964,0.00074
103.79299999999999,0.00072
105.61829999999999,0.0007
108.347,0.00068
110.1963,0.00066
112.05499999999999,0.00064
114.823,0.00062
116.6657,0.00059
118.5296,0.00057
120.342,0.00053
123.1117,0.0005
124.938,0.00047
126.76100000000001,0.00045
128.5945,0.00042
131.36270000000002,0.00039
133.19,0.00037
135.01760000000002,0.00034
136.8664,0.00032
139.6044,0.00029
141.4375,0.00027
143.2504,0.00025
145.0814,0.00022
147.84550000000002,0.0002
149.67860000000002,0.00017
151.513,0.00016
153.365,0.00014
156.1293,0.00013
157.9666,0.00011
159.7956,0.0001
162.579,9e-05
164.412,8e-05
166.2546,8e-05
168.0977,7e-05
169.92600000000002,7e-05
172.6996,7e-05
174.532,7e-05
176.36430000000001,8e-05
178.18800000000002,8e-05
180.91570000000002,9e-05
182.73950000000002,0.0001
184.586,0.00011
187.36100000000002,0.00012
189.19400000000002,0.00014
191.0166,0.00015
192.865,0.00017
194.697,0.00019
197.45530000000002,0.00021
199.2785,0.00023
201.132,0.00025
203.906,0.00028
205.7235,0.0003
207.542,0.00034
209.613,0.00036
211.442,0.00039
214.2115,0.00041
216.02800000000002,0.00044
217.865,0.00047
219.703,0.00049
221.5415,0.00052
224.27900000000002,0.00055
226.0976,0.00057
227.91930000000002,0.0006
230.7047,0.00062
232.5217,0.00064
234.34400000000002,0.00067
236.17100000000002,0.00069
238.92100000000002,0.00071
240.7383,0.00073
242.58100000000002,0.00075
244.40800000000002,0.00077
246.252,0.00078
248.9946,0.00079
250.812,0.0008
252.644,0.00081
254.4524,0.00082
257.18,0.00083
259.0246,0.00083
260.846,0.00083
263.589,0.00083
265.403,0.00083
267.24,0.00082
269.092,0.00082
270.94,0.00081
273.7054,0.0008
275.51800000000003,0.00078
277.354,0.00077
280.1295,0.00076
281.963,0.00074
283.7906,0.00072
285.63730000000004,0.0007
287.48,0.00068
290.23040000000003,0.00066
292.0677,0.00064
293.90500000000003,0.00061
295.728,0.00059
298.4934,0.00057
300.3093,0.00054
302.1514,0.00051
304.886,0.00049
306.729,0.00045
308.535,0.00042
310.3883,0.00039
313.139,0.00037
314.97,0.00034
316.8124,0.00032
318.672,0.00029
321.3893,0.00027
323.2324,0.00024
325.0603,0.00022
326.9023,0.0002
329.64140000000003,0.00018
331.46500000000003,0.00016
333.298,0.00015
335.15000000000003,0.00013
337.9044,0.00012
339.7615,0.0001
341.60040000000004,9e-05
343.41700000000003,8e-05
346.08250000000004,8e-05
347.575,7e-05
348.749,7e-05
349.639,7e-05
350.233,7e-05
351.0026,7e-05
