Theta,Power
theta,W
-,Q-plate_0V
0.5006,0.0142
1.5383,0.0142
2.4275,0.0142
4.32,0.0143
5.8636,0.0143
7.5337,0.0144
10.093,0.0144
11.633,0.0145
14.1724,0.0146
15.753,0.0147
17.3777,0.0148
19.8605,0.0149
21.56,0.0151
24.074,0.0152
25.707,0.0154
28.178,0.0156
29.897,0.0157
31.6184,0.0159
34.1715,0.0161
35.8984,0.0163
37.608,0.0164
39.333,0.0167
41.8463,0.0169
43.489,0.017
45.978,0.0173
47.6203,0.0174
49.248,0.0176
51.7315,0.0178
53.3584,0.018
55.8474,0.0182
57.557,0.0183
59.216,0.0185
61.602,0.0186
63.1066,0.0188
64.846,0.0189
67.4006,0.0191
69.035,0.0192
71.6087,0.0193
73.309,0.0195
75.0083,0.0196
77.594,0.0196
79.226,0.0197
80.922,0.0198
83.3463,0.0198
84.97,0.0199
87.4575,0.0199
89.1625,0.0199
90.8977,0.0199
93.4674,0.0199
95.1006,0.0198
96.8347,0.0198
98.602,0.0197
101.065,0.0197
102.697,0.0196
105.211,0.0195
106.731,0.0194
109.2084,0.0192
110.847,0.0191
112.4595,0.0189
114.953,0.0188
116.601,0.0186
119.083,0.0185
120.7116,0.0183
123.2704,0.0181
124.9707,0.0179
126.686,0.0177
128.431,0.0175
130.8723,0.0173
132.588,0.0172
135.173,0.017
136.786,0.0168
138.321,0.0166
140.9065,0.0164
142.525,0.0162
144.1623,0.016
146.6914,0.0158
148.3235,0.0157
150.767,0.0155
152.445,0.0154
154.9075,0.0152
156.5704,0.0151
158.204,0.015
160.687,0.0149
162.3907,0.0147
164.0973,0.0146
166.579,0.0145
168.372,0.0145
170.0703,0.0144
172.44,0.0143
174.1903,0.0143
176.674,0.0143
178.3114,0.0143
179.9346,0.0143
182.438,0.0143
184.049,0.0143
185.873,0.0143
188.427,0.0144
190.039,0.0144
191.755,0.0145
194.2274,0.0146
195.8563,0.0147
198.3427,0.0148
200.0524,0.0149
201.7673,0.015
204.2407,0.0152
205.883,0.0153
208.3415,0.0155
210.056,0.0156
211.6733,0.0158
214.1816,0.016
215.8043,0.0162
218.277,0.0163
219.909,0.0165
221.533,0.0167
224.02,0.0169
225.6634,0.0171
227.378,0.0173
229.7845,0.0175
231.2947,0.0177
233.7827,0.0178
235.411,0.018
237.1505,0.0182
239.6437,0.0184
241.276,0.0185
243.781,0.0187
245.4083,0.0188
247.158,0.0189
249.642,0.0191
251.263,0.0192
253.7624,0.0193
255.4013,0.0194
257.101,0.0194
259.6047,0.0195
261.309,0.0196
263.7945,0.0196
265.5157,0.0197
267.1696,0.0197
269.7597,0.0197
271.481,0.0197
273.195,0.0197
274.9044,0.0197
277.3866,0.0196
279.021,0.0196
281.595,0.0195
283.2643,0.0194
284.9735,0.0193
287.39,0.0192
289.018,0.0191
290.7417,0.019
293.144,0.0188
294.7305,0.0187
297.2805,0.0185
298.8974,0.0184
300.5206,0.0182
303.0076,0.018
305.39,0.0179
307.145,0.0177
308.7774,0.0175
310.39,0.0173
312.7813,0.0171
314.5055,0.0169
316.928,0.0167
318.561,0.0165
320.1826,0.0163
322.7633,0.0162
324.504,0.016
326.1317,0.0158
328.584,0.0156
330.215,0.0155
332.69,0.0153
334.3473,0.0152
336.8097,0.015
338.4433,0.0149
340.1384,0.0148
342.6254,0.0147
344.2585,0.0146
346.8084,0.0145
348.5687,0.0144
350.97,0.0143
352.6074,0.0143
354.24,0.0143
355.8315,0.0142
357.744,0.0142
358.655,0.0142
359.341,0.0142
359.935,0.0142
0.019,0.0142
